game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,,,9.0,4.0,,5.0,1.0,,4.0,,213.0,16.0
2023-05-05-SLC-POR,2023-05-05,2023,2,,SLC,POR,1.0,,8.0,6.0,,1.0,1.0,1.0,7.0,1.0,42.0,100.0
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,,1.0,10.0,10.0,,1.0,1.0,2.0,10.0,,174.0,131.0
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,1.0,,8.0,5.0,,3.0,1.0,,5.0,,55.0,10.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,1.0,,12.0,9.0,1.0,2.0,,,10.0,1.0,159.0,67.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,,,10.0,8.0,,2.0,,,8.0,,113.0,15.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,,,12.0,6.0,,5.0,1.0,,6.0,,166.0,30.0
2023-06-30-SLC-LA,2023-06-30,2023,10,,SLC,LA,1.0,,13.0,12.0,,1.0,,,12.0,,171.0,66.0
2023-07-01-SLC-SD,2023-07-01,2023,10,,SLC,SD,,,,,,,1.0,,,,,
2023-07-07-POR-SLC,2023-07-07,2023,11,,POR,SLC,1.0,,13.0,11.0,,2.0,,,11.0,,169.0,32.0
2023-07-15-NY-SLC,2023-07-15,2023,12,,NY,SLC,,1.0,15.0,11.0,,3.0,1.0,,12.0,1.0,187.0,36.0
