game_id,date,season,week,league,away,home,def_tackles,def_tackles_solo,gp,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,1.0,1.0,5.0,21.0
