game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-9Yqdwg85vJ,,2017,1,USLC,,,6.0,0.7242,16.2342,4.1171,10.0,1.5303,16.0,55.0,2795.0,0.6636,1430.0,-63.9706,-4.4735,3.3737,67.0,30.0,5.2758,8.4697,-0.3647,13.7456,0.7084,2.8787
soccer-mls-2018-a2lqRX2Mr0,,2018,1,MLS,,,4.0,1.8361,15.383,4.8515,3.0,-0.3327,7.0,13.0,1236.0,0.6612,608.0,-39.7203,-6.5329,0.7406,24.0,9.0,2.1639,3.3327,-0.3661,5.4966,0.7265,0.8531
soccer-uslc-2018-9Yqdwg85vJ,,2018,1,USLC,,,1.0,0.2489,20.0326,2.9404,0.0,-0.3364,1.0,5.0,74.0,0.6939,49.0,1.7822,3.6371,0.0,6.0,3.0,0.7511,0.3364,-0.0296,1.0875,0.6575,0.2304
soccer-mls-2019-a2lqRX2Mr0,,2019,1,MLS,,,1.0,0.6185,15.8131,5.2305,0.0,-0.2262,1.0,4.0,135.0,0.6842,57.0,-2.7918,-4.8979,0.0,1.0,0.0,0.3815,0.2262,-0.2262,0.6077,0.7332,0.08
soccer-uslc-2019-9Yqdwg85vJ,,2019,1,USLC,,,0.0,-0.3343,14.1983,5.017,0.0,-0.2591,0.0,1.0,46.0,0.5926,27.0,-2.0587,-7.6248,0.0,1.0,0.0,0.3343,0.2591,-0.2591,0.5934,0.6688,0.1371
soccer-mls-2020-a2lqRX2Mr0,,2020,1,MLS,,,2.0,-0.0286,17.8986,4.6854,2.0,0.25,4.0,22.0,1711.0,0.7212,929.0,-24.5626,-2.644,1.1557,24.0,6.0,2.0286,1.75,0.0824,3.7786,0.7476,1.0887
soccer-mls-2021-NWMWlBK5lz,,2021,1,MLS,,,0.0,-0.243,18.3623,4.4912,0.0,-0.3726,0.0,6.0,371.0,0.8261,184.0,-0.6886,-0.3742,0.0,7.0,1.0,0.243,0.3726,-0.3108,0.6156,0.8298,0.1816
soccer-mls-2021-a2lqRX2Mr0,,2021,1,MLS,,,0.0,0.0,19.9626,4.174,0.0,0.0,0.0,0.0,112.0,0.62,50.0,-5.5764,-11.1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315,0.0
soccer-uslc-2021-9Yqdwg85vJ,,2021,1,USLC,,,0.0,-0.2498,22.2398,7.5794,0.0,0.0,0.0,1.0,68.0,0.8,50.0,1.172,2.344,0.0,0.0,0.0,0.2498,0.0,0.0,0.2498,0.7766,0.0
soccer-uslc-2022-9vQ2ZkaQK6,,2022,1,USLC,,,8.0,2.2973,20.288,3.4369,5.0,0.2871,13.0,54.0,2940.0,0.7664,1541.0,11.1979,0.7267,2.1934,41.0,15.0,5.7027,4.7129,0.8635,10.4157,0.7591,2.5677
soccer-uslc-2023-9vQ2ZkaQK6,,2023,1,USLC,,,3.0,0.1644,18.6691,3.5729,2.0,0.8014,5.0,23.0,2181.0,0.7808,1159.0,-9.6779,-0.835,0.9068,18.0,6.0,2.8356,1.1986,0.3868,4.0343,0.7892,0.8866
soccer-uslc-2024-KAqBvpmqbg,,2024,1,USLC,,,5.0,-0.759,18.1207,2.1483,4.0,-1.1981,9.0,49.0,3074.0,0.801,1784.0,6.9317,0.3886,2.9044,44.0,11.0,5.759,5.1981,-2.4177,10.9571,0.7971,3.4073
soccer-uslc-2025-KAqBvpmqbg,,2025,1,USLC,,,8.0,1.2973,17.9876,1.7117,2.0,-1.2161,10.0,58.0,3129.0,0.7668,1604.0,10.7035,0.6673,1.234,41.0,11.0,6.7027,3.2161,-0.5802,9.9188,0.7602,1.8658
soccer-uslc-2026-7VqGZE35vW,,2026,1,USLC,,,0.0,-0.539,16.3433,4.82,0.0,-0.0738,0.0,4.0,214.0,0.8229,192.0,-0.7088,-0.3692,0.0,2.0,1.0,0.539,0.0738,0.0189,0.6128,0.8266,0.0848
