game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2025-03-17-1474991,2025-03-17,2025,1,T20I,Argentina,Brazil,6.0,0.0,1.0,3.0,1.0,1.0,,1.0
cricket-t20i-2025-06-04-1487699,2025-06-04,2025,1,T20I,Nigeria,Brazil,6.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-t20i-2025-06-10-1487720,2025-06-10,2025,1,T20I,Rwanda,Brazil,,,,,,,1.0,1.0
