game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_FLYERS,,2022,2,AUDL,,,0.0,1.0,,,0.0,5.0,,,,,0.0,316.0,64.0
SYNTHETIC_AUDL_2022_W3_FLYERS,,2022,3,AUDL,,,1.0,0.0,,,0.0,1.0,,,,,1.0,158.0,45.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,1.0,1.0,,,0.0,2.0,,,,,0.0,302.0,80.0
2022-06-25-CAR-TB,2022-06-25,2022,5,,CAR,TB,1.0,0.0,,,0.0,1.0,,,,,1.0,63.0,69.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,2.0,2.0,,,1.0,4.0,,,,,0.0,273.0,-8.0
2022-07-09-TB-CAR,2022-07-09,2022,7,AUDL,cannons,flyers,0.0,0.0,,,1.0,1.0,,,,,3.0,144.0,16.0
2022-07-16-CAR-PIT,2022-07-16,2022,8,AUDL,flyers,thunderbirds,2.0,1.0,,,1.0,4.0,,,,,1.0,431.0,139.0
2023-04-29-DC-CAR,2023-04-29,2023,1,AUDL,DC BREEZE,CAROLINA FLYERS,1.0,,16.0,12.0,,3.0,1.0,,1.0,13.0,1.0,204.0,28.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,5.0,,23.0,23.0,,,2.0,3.0,,23.0,,494.0,196.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,AUDL,AUSTIN SOL,CAROLINA FLYERS,3.0,1.0,20.0,18.0,,3.0,1.0,,,19.0,1.0,231.0,112.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,,1.0,16.0,12.0,,3.0,1.0,,,13.0,1.0,149.0,24.0
2023-05-26-HTX-CAR,2023-05-26,2023,5,AUDL,HOUSTON HAVOC,CAROLINA FLYERS,,1.0,14.0,10.0,,5.0,1.0,1.0,,10.0,,198.0,81.0
2023-06-02-CAR-DC,2023-06-02,2023,6,AUDL,CAROLINA FLYERS,DC BREEZE,,1.0,22.0,18.0,,2.0,,,,20.0,2.0,271.0,126.0
2023-06-03-CAR-PHI,2023-06-03,2023,6,AUDL,CAROLINA FLYERS,PHILADELPHIA PHOENIX,1.0,,,,1.0,,1.0,2.0,,,,,
2023-06-09-CAR-DAL,2023-06-09,2023,7,AUDL,CAROLINA FLYERS,DALLAS LEGION,,,18.0,18.0,,2.0,1.0,,,18.0,1.0,379.0,97.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,AUDL,CAROLINA FLYERS,AUSTIN SOL,1.0,1.0,,,,,,,,,,,
2023-07-15-ATL-CAR,2023-07-15,2023,12,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,,2.0,13.0,11.0,1.0,1.0,2.0,,,12.0,,266.0,78.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,UFA,hustle,flyers,1.0,0.0,,,0.0,2.0,,,,,2.0,189.0,52.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,UFA,hustle,flyers,0.0,1.0,,,0.0,3.0,,,,,0.0,194.0,75.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,0.0,0.0,,,0.0,2.0,,,,,0.0,249.0,40.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,UFA,flyers,legion,1.0,1.0,,,0.0,4.0,,,,,1.0,311.0,44.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,3.0,1.0,,,0.0,3.0,,,,,0.0,260.0,194.0
2024-06-15-HTX-CAR,2024-06-15,2024,8,UFA,havoc,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,UFA,flyers,hustle,0.0,1.0,,,0.0,4.0,,,,,1.0,434.0,34.0
2024-06-28-CAR-DC,2024-06-28,2024,10,UFA,flyers,breeze,0.0,1.0,,,0.0,1.0,,,,,3.0,293.0,2.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,UFA,flyers,thunderbirds,0.0,1.0,,,0.0,2.0,,,,,1.0,126.0,24.0
2024-07-06-PHI-CAR,2024-07-06,2024,11,UFA,phoenix,flyers,1.0,2.0,,,0.0,3.0,,,,,2.0,244.0,91.0
2024-07-12-DAL-CAR,2024-07-12,2024,12,UFA,legion,flyers,0.0,0.0,,,0.0,2.0,,,,,0.0,264.0,145.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,UFA,flyers,hustle,2.0,2.0,,,0.0,1.0,,,,,0.0,261.0,150.0
2025-05-10-DC-CAR,2025-05-10,2025,3,UFA,breeze,flyers,2.0,0.0,,,0.0,2.0,,,,,1.0,295.0,169.0
2025-05-03-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,1.0,0.0,,,0.0,1.0,,,,,2.0,180.0,45.0
2025-05-23-SD-CAR,2025-05-23,2025,5,UFA,growlers,flyers,0.0,0.0,,,0.0,7.0,,,,,0.0,480.0,96.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,UFA,flyers,phoenix,2.0,0.0,,,0.0,4.0,,,,,1.0,408.0,-22.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,UFA,flyers,thunderbirds,0.0,0.0,,,0.0,1.0,,,,,0.0,136.0,-28.0
2025-06-07-ATL-CAR,2025-06-07,2025,7,UFA,hustle,flyers,0.0,1.0,,,0.0,3.0,,,,,0.0,184.0,2.0
2025-06-20-HTX-CAR,2025-06-20,2025,9,UFA,havoc,flyers,3.0,2.0,,,0.0,3.0,,,,,0.0,242.0,139.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,UFA,sol,flyers,0.0,0.0,,,0.0,8.0,,,,,1.0,343.0,41.0
2025-07-12-ATL-CAR,2025-07-12,2025,12,UFA,hustle,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,UFA,flyers,sol,4.0,0.0,,,0.0,0.0,,,,,1.0,221.0,233.0
2025-07-19-CAR-HTX,2025-07-19,2025,13,UFA,flyers,havoc,1.0,2.0,,,2.0,4.0,,,,,1.0,353.0,82.0
2026-04-24-CAR-SD,2026-04-24,2026,1,UFA,flyers,growlers,1.0,0.0,,,1.0,3.0,,,,,0.0,236.0,-15.0
2026-04-25-CAR-LV,2026-04-25,2026,1,UFA,flyers,bighorns,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-05-09-PHI-CAR,2026-05-09,2026,3,UFA,phoenix,flyers,2.0,0.0,,,0.0,5.0,,,,,1.0,316.0,151.0
2026-05-16-CAR-ATL,2026-05-16,2026,4,UFA,flyers,hustle,2.0,0.0,,,0.0,6.0,,,,,2.0,569.0,93.0
2026-05-23-ATL-CAR,2026-05-23,2026,5,UFA,hustle,flyers,4.0,1.0,,,0.0,1.0,,,,,1.0,192.0,37.0
