game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-SEA-COL,2023-05-13,2023,3,,SEA,COL,1.0,1.0,5.0,5.0,2.0,2.0,5.0,,48.0,59.0
2023-05-20-LA-COL,2023-05-20,2023,4,,LA,COL,1.0,,3.0,3.0,,1.0,4.0,1.0,20.0,8.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,,,2.0,2.0,,,2.0,,30.0,-10.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,,,1.0,,1.0,,,,45.0,
2023-06-24-MIN-COL,2023-06-24,2023,9,,MIN,COL,,,2.0,,2.0,,,,1.0,
