game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-npl-2024-12-04-1462645,2024-12-04,2024,1,NPL,Lumbini Lions,Biratnagar Kings,,,,,,,24.0,0.0,0.0,35.0,0.0,2.0,,1.0
cricket-npl-2024-12-06-1462649,2024-12-06,2024,1,NPL,Lumbini Lions,Pokhara Avengers,,,,,,,23.0,0.0,0.0,30.0,0.0,0.0,,1.0
cricket-npl-2024-12-07-1462650,2024-12-07,2024,1,NPL,Sudur Paschim Royals,Lumbini Lions,5.0,1.0,0.0,10.0,7.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,,1.0
cricket-npl-2024-12-11-1462657,2024-12-11,2024,1,NPL,Kathmandu Gurkhas,Lumbini Lions,14.0,1.0,1.0,9.0,11.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,,1.0
cricket-odi-2024-02-08-1420220,2024-02-08,2024,1,ODI,Nepal,Canada,32.0,0.0,1.0,9.0,10.0,0.0,30.0,0.0,0.0,32.0,0.0,2.0,,1.0
cricket-odi-2024-02-10-1420221,2024-02-10,2024,1,ODI,Canada,Nepal,,,,,,,60.0,1.0,0.0,46.0,1.0,1.0,,1.0
cricket-npl-2025-11-18-1510979,2025-11-18,2025,1,NPL,Biratnagar Kings,Pokhara Avengers,,,,,,,12.0,0.0,0.0,12.0,1.0,1.0,,1.0
cricket-npl-2025-11-22-1510984,2025-11-22,2025,1,NPL,Kathmandu Gorkhas,Biratnagar Kings,,,,,,,12.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0
cricket-npl-2025-11-24-1510985,2025-11-24,2025,1,NPL,Biratnagar Kings,Janakpur Bolts,,,,,,,24.0,0.0,0.0,20.0,2.0,1.0,,1.0
cricket-npl-2025-11-26-1510988,2025-11-26,2025,1,NPL,Chitwan Rhinos,Biratnagar Kings,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-npl-2025-12-06-1511002,2025-12-06,2025,1,NPL,Sudur Paschim Royals,Biratnagar Kings,,,,,,,18.0,0.0,0.0,29.0,0.0,0.0,,1.0
cricket-npl-2025-12-09-1511005,2025-12-09,2025,1,NPL,Sudur Paschim Royals,Biratnagar Kings,4.0,0.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,13.0,1.0,1.0,,1.0
