game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2006-12-08-264070,2006-12-08,2006,1,ODI,Bangladesh,Zimbabwe,29.0,0.0,0.0,1.0,14.0,0.0,,,1.0
cricket-odi-2006-12-09-264071,2006-12-09,2006,1,ODI,Bangladesh,Zimbabwe,27.0,1.0,0.0,1.0,10.0,0.0,,1.0,1.0
cricket-tests-2011-08-04-522245,2011-08-04,2011,1,TESTS,Zimbabwe,Bangladesh,171.0,12.0,0.0,1.0,78.0,0.0,2.0,,1.0
cricket-tests-2011-09-01-523731,2011-09-01,2011,1,TESTS,Zimbabwe,Pakistan,483.0,22.0,0.0,1.0,175.0,0.0,,1.0,1.0
cricket-tests-2011-11-01-527017,2011-11-01,2011,1,TESTS,Zimbabwe,New Zealand,197.0,4.0,0.0,1.0,57.0,0.0,1.0,,1.0
cricket-odi-2012-02-09-520594,2012-02-09,2012,1,ODI,New Zealand,Zimbabwe,18.0,2.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0
cricket-tests-2012-01-26-520591,2012-01-26,2012,1,TESTS,New Zealand,Zimbabwe,10.0,0.0,0.0,1.0,4.0,0.0,,,1.0
cricket-odi-2013-02-26-593985,2013-02-26,2013,1,ODI,West Indies,Zimbabwe,26.0,0.0,0.0,1.0,9.0,0.0,,1.0,1.0
cricket-tests-2013-03-12-593988,2013-03-12,2013,1,TESTS,West Indies,Zimbabwe,113.0,9.0,0.0,1.0,59.0,0.0,,,1.0
cricket-tests-2013-03-20-593989,2013-03-20,2013,1,TESTS,West Indies,Zimbabwe,32.0,1.0,0.0,1.0,8.0,0.0,,,1.0
cricket-tests-2013-09-03-659555,2013-09-03,2013,1,TESTS,Zimbabwe,Pakistan,51.0,2.0,0.0,1.0,15.0,0.0,2.0,,1.0
cricket-tests-2013-09-10-659557,2013-09-10,2013,1,TESTS,Zimbabwe,Pakistan,167.0,7.0,0.0,1.0,58.0,0.0,1.0,,1.0
cricket-odi-2014-08-25-736443,2014-08-25,2014,1,ODI,Zimbabwe,Australia,6.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0
cricket-odi-2014-08-29-736447,2014-08-29,2014,1,ODI,Zimbabwe,South Africa,10.0,0.0,0.0,1.0,0.0,0.0,,,1.0
cricket-odi-2014-08-31-736449,2014-08-31,2014,1,ODI,Zimbabwe,Australia,44.0,1.0,0.0,1.0,15.0,0.0,,,1.0
cricket-tests-2016-08-06-1024043,2016-08-06,2016,1,TESTS,Zimbabwe,New Zealand,201.0,10.0,0.0,1.0,61.0,0.0,,,1.0
cricket-tests-2016-10-29-1059702,2016-10-29,2016,1,TESTS,Zimbabwe,Sri Lanka,178.0,8.0,0.0,1.0,82.0,0.0,1.0,,1.0
cricket-tests-2016-11-06-1059703,2016-11-06,2016,1,TESTS,Zimbabwe,Sri Lanka,57.0,2.0,0.0,1.0,18.0,0.0,,,1.0
