game_id,date,season,week,league,away,home,assisted_tackles,rec_avg,rec_long,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,solo_tackles,tackles
FOOTBALL_IFL_2026_8_2_T4ORLANDOPIRATESG20260802I88B@T1GREENBAYBLIZZARD,2026-08-02,2026,,IFL,#4 Orlando Pirates,#1 Green Bay Blizzard,1.0,15.2,26.0,4.0,76.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0
