game_id,date,season,week,league,away,home,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot
FOOTBALL_CFL_2016_11_13_EDM@HAM,2016-11-13,2016,1,CFL,EDM,HAM,,,1.0,,,,19.0,3.0,25.0,,,,,,,,
FOOTBALL_CFL_2016_11_20_EDM@OTT,2016-11-20,2016,1,CFL,EDM,OTT,,,,,,,53.0,5.0,121.0,,,,,,,,
FOOTBALL_CFL_2016_11_5_TOR@EDM,2016-11-05,2016,1,CFL,TOR,EDM,,1.0,2.0,1.0,4.0,4.0,,,,13.0,37.0,,91.0,1.0,6.0,,1.0
FOOTBALL_CFL_2016_8_26_SSK@EDM,2016-08-26,2016,1,CFL,SSK,EDM,,4.0,4.0,1.0,28.0,32.0,,,,18.0,42.0,,138.0,1.0,6.0,,1.0
FOOTBALL_CFL_2016_9_18_EDM@SSK,2016-09-18,2016,1,CFL,EDM,SSK,,,3.0,,,,,,,14.0,36.0,,88.0,,,,
FOOTBALL_CFL_2016_9_23_BC@EDM,2016-09-23,2016,1,CFL,BC,EDM,9.0,3.0,3.0,,12.0,12.0,,,,23.0,13.0,1.0,108.0,,6.0,1.0,1.0
