game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205110CHI,2022-05-11,2022,1,WNBA,NYL,CHI,1.0,,,1.0,1.0,1.0,0.75,4.0,3.0,2.0,1.0,3.0,3.0,9.1,,-4.0,10.0,,,1.0
WNBA_202205150NYL,2022-05-15,2022,1,WNBA,DAL,NYL,2.0,1.0,2.0,0.5,2.0,1.0,0.571,7.0,4.0,1.0,0.5,2.0,1.0,15.2,,1.0,10.0,2.0,2.0,
WNBA_202205240MIN,2022-05-24,2022,1,WNBA,NYL,MIN,,2.0,5.0,0.5,2.0,1.0,0.833,6.0,5.0,,,,,21.5,2.0,8.0,11.0,7.0,,
WNBA_202205270SEA,2022-05-27,2022,1,WNBA,NYL,SEA,,,2.0,,,,0.333,9.0,3.0,,1.0,6.0,6.0,18.733333333333334,6.0,-8.0,12.0,8.0,,
WNBA_202205290SEA,2022-05-29,2022,1,WNBA,NYL,SEA,1.0,1.0,6.0,,1.0,,0.385,13.0,5.0,,1.0,3.0,3.0,24.616666666666667,2.0,-28.0,13.0,8.0,1.0,2.0
WNBA_202206010NYL,2022-06-01,2022,1,WNBA,IND,NYL,,2.0,4.0,1.0,1.0,1.0,0.5,6.0,3.0,,,1.0,,14.95,2.0,-10.0,7.0,6.0,,
WNBA_202206030WAS,2022-06-03,2022,1,WNBA,NYL,WAS,,1.0,3.0,,1.0,,0.4,5.0,2.0,1.0,,,,16.3,1.0,2.0,4.0,4.0,1.0,1.0
WNBA_202206050NYL,2022-06-05,2022,1,WNBA,MIN,NYL,,1.0,5.0,,1.0,,0.8,5.0,4.0,1.0,0.5,2.0,1.0,23.116666666666667,,9.0,9.0,5.0,2.0,1.0
WNBA_202206070NYL,2022-06-07,2022,1,WNBA,MIN,NYL,1.0,,3.0,,2.0,,0.5,12.0,6.0,2.0,1.0,3.0,3.0,25.05,2.0,9.0,15.0,5.0,1.0,2.0
WNBA_202206100IND,2022-06-10,2022,1,WNBA,NYL,IND,,2.0,4.0,1.0,2.0,2.0,0.75,8.0,6.0,,1.0,2.0,2.0,15.516666666666667,1.0,-2.0,16.0,5.0,,
WNBA_202206120NYL,2022-06-12,2022,1,WNBA,CHI,NYL,,1.0,1.0,,,,0.5,8.0,4.0,1.0,0.667,3.0,2.0,21.05,1.0,7.0,10.0,2.0,1.0,1.0
WNBA_202206160NYL,2022-06-16,2022,1,WNBA,WAS,NYL,,,1.0,,,,0.857,7.0,6.0,3.0,,,,19.633333333333333,,2.0,12.0,1.0,1.0,1.0
