game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,7.0,3.4,24.0,12.0,12.0,2.5,7.0
