game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,10.0,17.0,142.0,108.0,1.0,471.0
