game_id,date,season,week,league,away,home,fielding_catches,fielding_runouts,match_played
cricket-mlc-2025-07-06-1482021,2025-07-06,2025,1,MLC,Los Angeles Knight Riders,San Francisco Unicorns,1.0,2.0,1.0
