game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_MECHANIX,,2022,1,AUDL,,,1.0,0.0,,,0.0,3.0,,,,,2.0,235.0,306.0
SYNTHETIC_AUDL_2022_W2_MECHANIX,,2022,2,AUDL,,,4.0,0.0,,,0.0,1.0,,,,,1.0,239.0,199.0
SYNTHETIC_AUDL_2022_W3_MECHANIX,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-18-DET-PIT,2022-06-18,2022,4,,DET,PIT,3.0,0.0,,,0.0,2.0,,,,,4.0,231.0,184.0
2022-07-02-MIN-DET,2022-07-02,2022,6,,MIN,DET,3.0,0.0,,,0.0,1.0,,,,,2.0,157.0,464.0
2022-07-09-DET-PIT,2022-07-09,2022,7,AUDL,mechanix,thunderbirds,2.0,0.0,,,0.0,1.0,,,,,4.0,249.0,421.0
2022-07-16-MAD-DET,2022-07-16,2022,8,AUDL,radicals,mechanix,2.0,0.0,,,0.0,0.0,,,,,6.0,289.0,224.0
2022-07-30-DET-CHI,2022-07-30,2022,10,AUDL,mechanix,union,5.0,0.0,,,2.0,2.0,,,,,4.0,358.0,592.0
2022-07-31-DET-MIN,2022-07-31,2022,10,AUDL,mechanix,windchill,4.0,1.0,,,1.0,0.0,,,,,6.0,149.0,144.0
2023-05-13-PIT-DET,2023-05-13,2023,3,AUDL,PITTSBURGH THUNDERBIRDS,DETROIT MECHANIX,,,19.0,16.0,,,,,1.0,20.0,4.0,76.0,46.0
2023-05-27-MIN-DET,2023-05-27,2023,5,AUDL,MINNESOTA WIND CHILL,DETROIT MECHANIX,4.0,1.0,27.0,33.0,,,1.0,1.0,,36.0,2.0,115.0,236.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,2.0,,42.0,47.0,,,2.0,3.0,,53.0,5.0,33.0,331.0
2023-06-11-DET-PIT,2023-06-11,2023,7,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,5.0,,48.0,49.0,,,1.0,4.0,,55.0,4.0,205.0,486.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,2.0,,41.0,50.0,,,,1.0,,52.0,2.0,34.0,154.0
2023-06-23-DET-CHI,2023-06-23,2023,9,AUDL,DETROIT MECHANIX,CHICAGO UNION,1.0,,53.0,61.0,,,3.0,,,66.0,4.0,113.0,121.0
2023-06-24-CHI-DET,2023-06-24,2023,9,AUDL,CHICAGO UNION,DETROIT MECHANIX,,1.0,,,,1.0,,,,,,,
2023-06-30-DET-PIT,2023-06-30,2023,10,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,1.0,,56.0,54.0,,,3.0,2.0,1.0,59.0,5.0,185.0,349.0
2023-07-08-MAD-DET,2023-07-08,2023,11,AUDL,MADISON RADICALS,DETROIT MECHANIX,1.0,,91.0,91.0,,1.0,5.0,2.0,1.0,94.0,2.0,49.0,299.0
