game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,4.0,120.0,50.0,5.0,5.0,593.0,27.0,1.0,145.0
