game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,8.0,4.0,5.0,22.0,18.0,16.0,656.0
