game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goals_made,games_played,kick_returns,points,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,0.0,0.0,0.0,5.0,8.0,5.0,4.0,-8.0,0.0,0.0,4.0,-3.2,2.0,0.4,1.0,0.0,8.0,5.0,63.0,0.0
