game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-sa20-2024-02-03-1392680,2024-02-03,2024,1,SA20,Durban's Super Giants,Joburg Super Kings,,,,,,,12.0,0.0,0.0,25.0,0.0,0.0,1.0
cricket-sa20-2024-02-07-1392683,2024-02-07,2024,1,SA20,Paarl Royals,Joburg Super Kings,,,,,,,12.0,0.0,0.0,11.0,0.0,1.0,1.0
cricket-sa20-2024-02-08-1392684,2024-02-08,2024,1,SA20,Durban's Super Giants,Joburg Super Kings,3.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,38.0,1.0,0.0,1.0
cricket-t20i-2024-12-13-1432212,2024-12-13,2024,1,T20I,Pakistan,South Africa,,,,,,,24.0,0.0,0.0,21.0,2.0,3.0,1.0
cricket-sa20-2025-01-11-1449636,2025-01-11,2025,1,SA20,Sunrisers Eastern Cape,Paarl Royals,,,,,,,24.0,0.0,0.0,46.0,0.0,2.0,1.0
cricket-sa20-2025-01-13-1449639,2025-01-13,2025,1,SA20,MI Cape Town,Paarl Royals,6.0,0.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,24.0,3.0,1.0,1.0
cricket-sa20-2025-01-15-1449642,2025-01-15,2025,1,SA20,MI Cape Town,Paarl Royals,,,,,,,12.0,0.0,1.0,20.0,1.0,0.0,1.0
cricket-sa20-2025-01-18-1449645,2025-01-18,2025,1,SA20,Pretoria Capitals,Paarl Royals,,,,,,,24.0,0.0,0.0,41.0,2.0,3.0,1.0
cricket-sa20-2025-01-20-1449648,2025-01-20,2025,1,SA20,Joburg Super Kings,Paarl Royals,,,,,,,12.0,0.0,0.0,19.0,1.0,0.0,1.0
cricket-sa20-2025-01-23-1449651,2025-01-23,2025,1,SA20,Durban's Super Giants,Paarl Royals,1.0,0.0,1.0,7.0,1.0,0.0,12.0,0.0,1.0,21.0,0.0,0.0,1.0
cricket-sa20-2025-01-27-1449656,2025-01-27,2025,1,SA20,Durban's Super Giants,Paarl Royals,6.0,0.0,1.0,6.0,8.0,1.0,6.0,0.0,0.0,13.0,0.0,0.0,1.0
cricket-sa20-2025-01-30-1449659,2025-01-30,2025,1,SA20,Paarl Royals,Joburg Super Kings,7.0,0.0,0.0,7.0,9.0,1.0,6.0,0.0,0.0,21.0,0.0,0.0,1.0
cricket-sa20-2025-02-04-1449664,2025-02-04,2025,1,SA20,MI Cape Town,Paarl Royals,16.0,1.0,0.0,4.0,12.0,0.0,13.0,0.0,2.0,28.0,1.0,0.0,1.0
cricket-sa20-2025-02-06-1449666,2025-02-06,2025,1,SA20,Paarl Royals,Sunrisers Eastern Cape,,,,,,,12.0,0.0,0.0,18.0,0.0,1.0,1.0
