game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2006-12-02-259389,2006-12-02,2006,1,ODI,Bermuda,Netherlands,17.0,1.0,0.0,2.0,10.0,0.0,1.0,1.0
cricket-odi-2007-03-16-247462,2007-03-16,2007,1,ODI,Netherlands,South Africa,31.0,2.0,0.0,6.0,12.0,0.0,1.0,1.0
cricket-odi-2007-03-22-247474,2007-03-22,2007,1,ODI,Netherlands,Scotland,11.0,3.0,0.0,3.0,12.0,0.0,,1.0
cricket-odi-2008-07-29-325579,2008-07-29,2008,1,ODI,Netherlands,Scotland,72.0,7.0,0.0,5.0,53.0,0.0,,1.0
cricket-t20i-2008-08-04-361531,2008-08-04,2008,1,T20I,Netherlands,Scotland,39.0,2.0,0.0,2.0,30.0,0.0,,1.0
cricket-odi-2010-08-18-464720,2010-08-18,2010,1,ODI,Ireland,Netherlands,7.0,0.0,0.0,1.0,2.0,0.0,,1.0
cricket-t20i-2010-02-09-439497,2010-02-09,2010,1,T20I,Canada,Netherlands,17.0,5.0,0.0,2.0,25.0,0.0,1.0,1.0
cricket-t20i-2010-02-13-439510,2010-02-13,2010,1,T20I,Ireland,Netherlands,20.0,2.0,0.0,3.0,17.0,0.0,,1.0
cricket-odi-2011-03-09-433582,2011-03-09,2011,1,ODI,India,Netherlands,42.0,4.0,0.0,1.0,28.0,0.0,,1.0
cricket-odi-2011-03-14-433590,2011-03-14,2011,1,ODI,Bangladesh,Netherlands,63.0,0.0,0.0,1.0,28.0,1.0,,1.0
cricket-odi-2011-03-18-433595,2011-03-18,2011,1,ODI,Ireland,Netherlands,4.0,0.0,0.0,1.0,1.0,0.0,,1.0
cricket-t20i-2012-07-25-567205,2012-07-25,2012,1,T20I,Netherlands,Bangladesh,4.0,0.0,0.0,4.0,1.0,0.0,,1.0
cricket-t20i-2012-07-26-573672,2012-07-26,2012,1,T20I,Netherlands,Bangladesh,3.0,0.0,0.0,6.0,2.0,0.0,,1.0
cricket-odi-2013-07-07-631138,2013-07-07,2013,1,ODI,Netherlands,Ireland,4.0,0.0,0.0,2.0,3.0,0.0,,1.0
cricket-odi-2013-08-27-660825,2013-08-27,2013,1,ODI,Canada,Netherlands,6.0,0.0,0.0,3.0,0.0,0.0,,1.0
cricket-t20i-2013-11-22-660173,2013-11-22,2013,1,T20I,Netherlands,Scotland,7.0,0.0,0.0,4.0,7.0,0.0,,1.0
cricket-t20i-2013-11-23-660185,2013-11-23,2013,1,T20I,Kenya,Netherlands,20.0,0.0,1.0,7.0,14.0,0.0,,1.0
cricket-odi-2014-01-23-696733,2014-01-23,2014,1,ODI,Netherlands,Kenya,94.0,5.0,0.0,3.0,57.0,0.0,1.0,1.0
cricket-odi-2014-01-28-696747,2014-01-28,2014,1,ODI,Canada,Netherlands,116.0,7.0,1.0,2.0,75.0,0.0,,1.0
