game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W1_BC,,2023,1,CFL,,,,0.0,12.0,3.0,0.0,81.0,,
SYNTHETIC_CFL_2023_W2_BC,,2023,2,CFL,,,,0.0,23.0,4.0,0.0,93.0,,
SYNTHETIC_CFL_2023_W3_BC,,2023,3,CFL,,,,,,,0.0,50.0,,
SYNTHETIC_CFL_2023_W4_BC,,2023,4,CFL,,,,0.0,23.0,3.0,0.0,22.0,,
SYNTHETIC_CFL_2023_W8_BC,,2023,8,CFL,,,,1.0,30.0,2.0,0.0,117.0,,
SYNTHETIC_CFL_2023_W9_BC,,2023,9,CFL,,,,0.0,22.0,3.0,0.0,50.0,,
SYNTHETIC_CFL_2023_W10_BC,,2023,10,CFL,,,,1.0,4.0,2.0,0.0,42.0,,
SYNTHETIC_CFL_2023_W11_BC,,2023,11,CFL,,,,0.0,10.0,2.0,0.0,15.0,,
SYNTHETIC_CFL_2023_W12_BC,,2023,12,CFL,,,,0.0,42.0,5.0,0.0,49.0,,
SYNTHETIC_CFL_2023_W13_BC,,2023,13,CFL,,,,0.0,3.0,1.0,1.0,68.0,,
SYNTHETIC_CFL_2023_W15_BC,,2023,15,CFL,,,,0.0,23.0,5.0,0.0,13.0,,
SYNTHETIC_CFL_2023_W16_BC,,2023,16,CFL,,,0.0,0.0,28.0,4.0,2.0,112.0,0.0,1.0
SYNTHETIC_CFL_2023_W17_BC,,2023,17,CFL,,,,0.0,25.0,4.0,0.0,38.0,,
SYNTHETIC_CFL_2023_W18_BC,,2023,18,CFL,,,,0.0,46.0,3.0,0.0,23.0,,
