game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2025-05-28-1483808,2025-05-28,2025,1,T20I,Belgium,Switzerland,12.0,0.0,2.0,12.0,1.0,5.0,,,1.0
cricket-t20i-2025-05-29-1483810,2025-05-29,2025,1,T20I,Belgium,Switzerland,12.0,1.0,0.0,4.0,3.0,2.0,,,1.0
cricket-t20i-2025-05-29-1483811,2025-05-29,2025,1,T20I,Switzerland,Belgium,6.0,0.0,0.0,3.0,0.0,3.0,1.0,,1.0
cricket-t20i-2025-07-19-1494578,2025-07-19,2025,1,T20I,Finland,Switzerland,12.0,0.0,1.0,15.0,0.0,2.0,1.0,,1.0
cricket-t20i-2025-07-19-1494579,2025-07-19,2025,1,T20I,Switzerland,Estonia,12.0,0.0,0.0,7.0,1.0,3.0,,,1.0
cricket-t20i-2025-07-20-1494581,2025-07-20,2025,1,T20I,Finland,Switzerland,12.0,0.0,0.0,12.0,2.0,6.0,,1.0,1.0
cricket-t20i-2025-09-14-1500868,2025-09-14,2025,1,T20I,Luxembourg,Switzerland,12.0,0.0,1.0,6.0,1.0,5.0,,,1.0
