game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105150SEA,2021-05-15,2021,1,WNBA,LVA,SEA,3.0,,2.0,0.5,2.0,1.0,0.375,8.0,3.0,1.0,,,,,31.466666666666665,,-13.0,7.0,2.0,,3.0
WNBA_202105180SEA,2021-05-18,2021,1,WNBA,LVA,SEA,7.0,1.0,1.0,0.5,2.0,1.0,0.625,8.0,5.0,3.0,,,,,28.483333333333334,,7.0,11.0,1.0,2.0,2.0
WNBA_202105210LVA,2021-05-21,2021,1,WNBA,LAS,LVA,6.0,1.0,5.0,0.667,3.0,2.0,0.875,8.0,7.0,,1.0,2.0,2.0,,30.033333333333335,,23.0,18.0,5.0,2.0,4.0
WNBA_202105230LVA,2021-05-23,2021,1,WNBA,CON,LVA,5.0,2.0,,0.25,4.0,1.0,0.6,10.0,6.0,,,,,,31.733333333333334,,-20.0,13.0,,2.0,4.0
WNBA_202105260PHO,2021-05-26,2021,1,WNBA,LVA,PHO,9.0,,1.0,0.25,4.0,1.0,0.368,19.0,7.0,1.0,,,,,32.71666666666667,3.0,6.0,15.0,4.0,2.0,
WNBA_202105280LVA,2021-05-28,2021,1,WNBA,IND,LVA,12.0,,4.0,0.6,5.0,3.0,0.583,12.0,7.0,1.0,0.5,4.0,2.0,,30.583333333333332,,33.0,19.0,4.0,5.0,1.0
WNBA_202105300LVA,2021-05-30,2021,1,WNBA,IND,LVA,5.0,1.0,4.0,,1.0,,0.375,8.0,3.0,,0.5,2.0,1.0,,30.783333333333335,,28.0,7.0,4.0,1.0,4.0
WNBA_202106010CON,2021-06-01,2021,1,WNBA,LVA,CON,4.0,,5.0,,1.0,,0.333,12.0,4.0,1.0,1.0,2.0,2.0,,30.316666666666666,,-16.0,10.0,5.0,,1.0
WNBA_202106030NYL,2021-06-03,2021,1,WNBA,LVA,NYL,9.0,,3.0,0.5,2.0,1.0,0.455,11.0,5.0,2.0,,,,,32.95,,24.0,11.0,3.0,1.0,2.0
WNBA_202106050WAS,2021-06-05,2021,1,WNBA,LVA,WAS,8.0,,3.0,0.2,5.0,1.0,0.308,13.0,4.0,,1.0,2.0,2.0,,32.916666666666664,1.0,,11.0,4.0,2.0,3.0
WNBA_202106130LVA,2021-06-13,2021,1,WNBA,DAL,LVA,4.0,,3.0,,,,0.4,10.0,4.0,2.0,,,,,27.616666666666667,,7.0,8.0,3.0,1.0,6.0
