game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-psl-2020-11-14-1211673,2020-11-14,2020,1,PSL,Peshawar Zalmi,Lahore Qalandars,4.0,0.0,0.0,6.0,8.0,1.0,12.0,0.0,0.0,16.0,1.0,0.0,,1.0
cricket-psl-2021-02-27-1247020,2021-02-27,2021,1,PSL,Islamabad United,Peshawar Zalmi,,,,,,,,,,,,,1.0,1.0
cricket-bpl-2023-01-14-1351063,2023-01-14,2023,1,BPL,Dhaka Dominators,Chattogram Challengers,3.0,1.0,0.0,7.0,5.0,0.0,12.0,0.0,0.0,20.0,0.0,1.0,,1.0
cricket-bpl-2023-01-19-1351068,2023-01-19,2023,1,BPL,Comilla Victorians,Dhaka Dominators,,,,,,,24.0,0.0,0.0,32.0,1.0,3.0,,1.0
cricket-bpl-2023-01-20-1351071,2023-01-20,2023,1,BPL,Fortune Barishal,Dhaka Dominators,8.0,0.0,0.0,4.0,3.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,,1.0
cricket-psl-2026-04-19-1527579,2026-04-19,2026,1,PSL,Multan Sultans,Karachi Kings,8.0,2.0,1.0,9.0,26.0,2.0,24.0,0.0,2.0,48.0,1.0,4.0,2.0,1.0
cricket-psl-2026-04-21-1527582,2026-04-21,2026,1,PSL,Rawalpindiz,Multan Sultans,,,,,,,18.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0
cricket-psl-2026-04-22-1527584,2026-04-22,2026,1,PSL,Multan Sultans,Hyderabad Kingsmen,3.0,2.0,1.0,7.0,9.0,0.0,24.0,0.0,0.0,33.0,0.0,1.0,,1.0
cricket-psl-2026-04-26-1527591,2026-04-26,2026,1,PSL,Multan Sultans,Islamabad United,4.0,1.0,0.0,7.0,5.0,0.0,24.0,0.0,0.0,40.0,1.0,3.0,1.0,1.0
cricket-psl-2026-04-29-1527593,2026-04-29,2026,1,PSL,Multan Sultans,Hyderabad Kingsmen,5.0,0.0,0.0,8.0,2.0,0.0,12.0,0.0,0.0,20.0,0.0,1.0,,1.0
