game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_ROYAL,,2022,1,AUDL,,,1.0,0.0,,,1.0,3.0,,,,,5.0,223.0,102.0
SYNTHETIC_AUDL_2022_W2_ROYAL,,2022,2,AUDL,,,5.0,0.0,,,0.0,1.0,,,,,3.0,288.0,248.0
SYNTHETIC_AUDL_2022_W3_ROYAL,,2022,3,AUDL,,,2.0,0.0,,,0.0,3.0,,,,,2.0,180.0,235.0
2022-07-01-MTL-NY,2022-07-01,2022,6,,MTL,NY,2.0,0.0,,,0.0,0.0,,,,,1.0,43.0,95.0
2022-07-02-MTL-BOS,2022-07-02,2022,6,,MTL,BOS,6.0,1.0,,,0.0,1.0,,,,,4.0,217.0,239.0
2022-07-07-OTT-MTL,2022-07-07,2022,7,AUDL,outlaws,royal,6.0,0.0,,,0.0,1.0,,,,,2.0,240.0,215.0
2022-07-15-DC-MTL,2022-07-15,2022,8,AUDL,breeze,royal,4.0,0.0,,,0.0,1.0,,,,,1.0,127.0,246.0
2023-05-13-MTL-TOR,2023-05-13,2023,3,AUDL,MONTREAL ROYAL,TORONTO RUSH,5.0,1.0,32.0,26.0,,4.0,2.0,,,28.0,2.0,268.0,201.0
2023-05-20-BOS-MTL,2023-05-20,2023,4,AUDL,BOSTON GLORY,MONTREAL ROYAL,3.0,,15.0,13.0,,2.0,1.0,1.0,,15.0,2.0,111.0,82.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,AUDL,TORONTO RUSH,MONTREAL ROYAL,1.0,,5.0,5.0,,1.0,,,,6.0,1.0,31.0,29.0
2023-06-03-NY-MTL,2023-06-03,2023,6,AUDL,NEW YORK EMPIRE,MONTREAL ROYAL,2.0,,28.0,27.0,,1.0,1.0,1.0,,29.0,2.0,88.0,207.0
2023-06-11-BOS-MTL,2023-06-11,2023,7,AUDL,BOSTON GLORY,MONTREAL ROYAL,4.0,,31.0,31.0,,3.0,,4.0,,33.0,2.0,211.0,356.0
2023-06-16-MTL-DC,2023-06-16,2023,8,AUDL,MONTREAL ROYAL,DC BREEZE,2.0,,33.0,33.0,,,1.0,,,35.0,2.0,256.0,414.0
2023-06-17-MTL-PHI,2023-06-17,2023,8,AUDL,MONTREAL ROYAL,PHILADELPHIA PHOENIX,,,,,1.0,1.0,,4.0,,,,,
2023-06-23-DC-MTL,2023-06-23,2023,9,AUDL,DC BREEZE,MONTREAL ROYAL,5.0,,46.0,46.0,,2.0,3.0,3.0,,50.0,4.0,170.0,488.0
2023-07-02-PHI-MTL,2023-07-02,2023,10,AUDL,PHILADELPHIA PHOENIX,MONTREAL ROYAL,,,37.0,37.0,1.0,1.0,,1.0,,40.0,2.0,68.0,188.0
2023-07-21-MTL-BOS,2023-07-21,2023,13,AUDL,MONTREAL ROYAL,BOSTON GLORY,4.0,,22.0,24.0,1.0,,,1.0,1.0,25.0,1.0,106.0,314.0
2023-07-22-MTL-NY,2023-07-22,2023,13,AUDL,MONTREAL ROYAL,NEW YORK EMPIRE,,,,,,0.0,,,,,,,
2024-04-26-MTL-BOS,2024-04-26,2024,1,UFA,royal,glory,3.0,0.0,,,0.0,0.0,,,,,3.0,47.0,173.0
2024-04-27-MTL-NY,2024-04-27,2024,1,UFA,royal,empire,1.0,1.0,,,0.0,3.0,,,,,2.0,239.0,75.0
2024-05-11-MTL-TOR,2024-05-11,2024,3,UFA,royal,rush,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-05-18-NY-MTL,2024-05-18,2024,4,UFA,empire,royal,0.0,0.0,,,0.0,1.0,,,,,1.0,96.0,6.0
2024-06-08-TOR-MTL,2024-06-08,2024,7,UFA,rush,royal,5.0,0.0,,,0.0,4.0,,,,,0.0,178.0,219.0
2024-06-16-DC-MTL,2024-06-16,2024,8,UFA,breeze,royal,3.0,0.0,,,0.0,2.0,,,,,2.0,237.0,40.0
2024-06-21-MTL-PHI,2024-06-21,2024,9,UFA,royal,phoenix,2.0,0.0,,,0.0,1.0,,,,,2.0,143.0,107.0
2024-06-22-MTL-DC,2024-06-22,2024,9,UFA,royal,breeze,0.0,0.0,,,0.0,0.0,,,,,2.0,22.0,-15.0
2024-06-30-PHI-MTL,2024-06-30,2024,10,UFA,phoenix,royal,2.0,0.0,,,0.0,0.0,,,,,1.0,132.0,24.0
2024-07-06-BOS-MTL,2024-07-06,2024,11,UFA,glory,royal,2.0,0.0,,,0.0,0.0,,,,,2.0,241.0,145.0
2024-07-19-MTL-TOR,2024-07-19,2024,13,UFA,royal,rush,3.0,0.0,,,0.0,0.0,,,,,3.0,124.0,194.0
2024-07-21-BOS-MTL,2024-07-21,2024,13,UFA,glory,royal,1.0,0.0,,,0.0,2.0,,,,,2.0,115.0,102.0
2025-04-26-MTL-BOS,2025-04-26,2025,1,UFA,royal,glory,3.0,1.0,,,0.0,1.0,,,,,2.0,156.0,262.0
2025-05-09-MTL-NY,2025-05-09,2025,3,UFA,royal,empire,3.0,0.0,,,0.0,1.0,,,,,2.0,142.0,169.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,UFA,royal,glory,2.0,0.0,,,2.0,0.0,,,,,2.0,142.0,181.0
2025-05-17-NY-MTL,2025-05-17,2025,4,UFA,empire,royal,1.0,0.0,,,0.0,1.0,,,,,0.0,126.0,245.0
2025-05-31-DC-MTL,2025-05-31,2025,6,UFA,breeze,royal,2.0,0.0,,,0.0,2.0,,,,,0.0,176.0,163.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,UFA,phoenix,royal,2.0,0.0,,,0.0,0.0,,,,,0.0,149.0,300.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,UFA,royal,rush,2.0,0.0,,,0.0,1.0,,,,,3.0,217.0,92.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,UFA,glory,royal,2.0,1.0,,,0.0,1.0,,,,,3.0,132.0,159.0
2025-06-27-MTL-DC,2025-06-27,2025,10,UFA,royal,breeze,1.0,0.0,,,0.0,0.0,,,,,1.0,176.0,241.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,UFA,royal,phoenix,2.0,0.0,,,0.0,0.0,,,,,3.0,50.0,215.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,UFA,rush,royal,5.0,0.0,,,0.0,1.0,,,,,4.0,195.0,250.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,UFA,rush,royal,4.0,0.0,,,0.0,0.0,,,,,0.0,120.0,251.0
2026-05-02-MTL-BOS,2026-05-02,2026,2,UFA,royal,glory,2.0,0.0,,,0.0,0.0,,,,,2.0,52.0,133.0
2026-05-03-MTL-DC,2026-05-03,2026,2,UFA,royal,breeze,2.0,0.0,,,0.0,0.0,,,,,1.0,125.0,299.0
2026-05-09-MTL-TOR,2026-05-09,2026,3,UFA,royal,rush,1.0,1.0,,,0.0,2.0,,,,,6.0,139.0,136.0
2026-05-10-MTL-PIT,2026-05-10,2026,3,UFA,royal,thunderbirds,4.0,0.0,,,0.0,1.0,,,,,1.0,341.0,165.0
2026-05-16-BOS-MTL,2026-05-16,2026,4,UFA,glory,royal,0.0,0.0,,,0.0,1.0,,,,,0.0,147.0,93.0
