game_id,date,season,week,league,away,home,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_albany-empire_SEASON_TOTAL,2021-12-31,,0,,,ALBANY EMPIRE,4.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,20.0,5.0,5.0,0.0,9.0,1.3,1.0,0.3,11.0,16.0,4.0
