game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2007-02-04-267389,2007-02-04,2007,1,ODI,Kenya,Scotland,69.0,7.0,0.0,1.0,58.0,1.0,,1.0
cricket-odi-2007-03-14-247458,2007-03-14,2007,1,ODI,Australia,Scotland,25.0,0.0,0.0,1.0,9.0,0.0,,1.0
cricket-odi-2007-03-20-247470,2007-03-20,2007,1,ODI,Scotland,South Africa,44.0,2.0,0.0,1.0,24.0,1.0,,1.0
cricket-odi-2007-07-13-295785,2007-07-13,2007,1,ODI,Netherlands,Scotland,40.0,2.0,0.0,1.0,19.0,0.0,,1.0
cricket-odi-2007-08-16-275789,2007-08-16,2007,1,ODI,Scotland,India,28.0,0.0,0.0,1.0,6.0,0.0,,1.0
cricket-t20i-2007-09-12-287855,2007-09-12,2007,1,T20I,Pakistan,Scotland,35.0,9.0,0.0,1.0,46.0,0.0,2.0,1.0
cricket-odi-2008-07-29-325579,2008-07-29,2008,1,ODI,Netherlands,Scotland,2.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-odi-2008-07-31-325580,2008-07-31,2008,1,ODI,Ireland,Scotland,22.0,2.0,0.0,5.0,14.0,0.0,,1.0
cricket-t20i-2008-08-03-354456,2008-08-03,2008,1,T20I,Bermuda,Scotland,11.0,1.0,0.0,1.0,7.0,0.0,,1.0
cricket-t20i-2010-02-11-439505,2010-02-11,2010,1,T20I,Ireland,Scotland,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
cricket-odi-2011-06-29-504779,2011-06-29,2011,1,ODI,Scotland,Netherlands,2.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2012-03-18-546442,2012-03-18,2012,1,T20I,Ireland,Scotland,29.0,1.0,0.0,5.0,33.0,1.0,,1.0
cricket-t20i-2012-03-23-546473,2012-03-23,2012,1,T20I,Canada,Scotland,16.0,1.0,0.0,6.0,18.0,0.0,1.0,1.0
