game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_sacked,pass_td,pass_yds,recv_rec,recv_tgt,recv_yds,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,36.0,27.0,1.0,1.0,3.0,331.0,1.0,1.0,8.0,3.0,6.0
