game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2022-07-25-1321286,2022-07-25,2022,1,T20I,Austria,Slovenia,12.0,2.0,0.0,3.0,18.0,1.0,24.0,0.0,0.0,38.0,0.0,5.0,,1.0
cricket-t20i-2022-07-27-1321291,2022-07-27,2022,1,T20I,Slovenia,Bulgaria,33.0,3.0,0.0,2.0,48.0,3.0,24.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2022-07-30-1321299,2022-07-30,2022,1,T20I,Luxembourg,Slovenia,15.0,2.0,0.0,2.0,15.0,1.0,24.0,0.0,0.0,21.0,3.0,1.0,,1.0
cricket-t20i-2024-07-09-1439817,2024-07-09,2024,1,T20I,Slovenia,Norway,6.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,2.0,,1.0
cricket-t20i-2024-07-10-1439824,2024-07-10,2024,1,T20I,Gibraltar,Slovenia,25.0,4.0,0.0,1.0,27.0,0.0,24.0,0.0,0.0,26.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-07-13-1439832,2024-07-13,2024,1,T20I,Slovenia,Sweden,3.0,0.0,0.0,1.0,6.0,1.0,24.0,0.0,0.0,26.0,3.0,0.0,,1.0
cricket-t20i-2025-06-07-1486790,2025-06-07,2025,1,T20I,Slovenia,Serbia,26.0,5.0,0.0,1.0,46.0,3.0,18.0,0.0,0.0,24.0,0.0,3.0,,1.0
cricket-t20i-2025-06-08-1486791,2025-06-08,2025,1,T20I,Serbia,Slovenia,19.0,4.0,0.0,2.0,26.0,1.0,24.0,0.0,0.0,31.0,1.0,4.0,,1.0
cricket-t20i-2025-06-21-1486786,2025-06-21,2025,1,T20I,Hungary,Slovenia,13.0,0.0,0.0,1.0,16.0,2.0,24.0,1.0,1.0,56.0,1.0,1.0,2.0,1.0
cricket-t20i-2025-06-21-1486787,2025-06-21,2025,1,T20I,Hungary,Slovenia,44.0,3.0,0.0,1.0,36.0,0.0,24.0,0.0,0.0,25.0,4.0,3.0,,1.0
cricket-t20i-2025-06-22-1486788,2025-06-22,2025,1,T20I,Slovenia,Hungary,12.0,1.0,0.0,1.0,10.0,0.0,12.0,0.0,0.0,30.0,0.0,1.0,,1.0
