game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-IND-ATL,2023-04-29,2023,1,,IND,ATL,1.0,,4.0,4.0,1.0,,,4.0,,32.0,14.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,,CAR,ATL,,1.0,,1.0,,,,1.0,,,4.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,,1.0,2.0,3.0,,,,3.0,,27.0,1.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,,ATL,CAR,,,2.0,2.0,,,,2.0,,11.0,27.0
2023-06-09-ATL-BOS,2023-06-09,2023,7,,ATL,BOS,,2.0,1.0,14.0,,2.0,1.0,1.0,,6.0,68.0
2023-06-10-ATL-NY,2023-06-10,2023,7,,ATL,NY,,,,,,,,,1.0,,
2023-06-23-ATL-HTX,2023-06-23,2023,9,,ATL,HTX,,1.0,7.0,5.0,2.0,1.0,,5.0,1.0,37.0,20.0
2023-07-15-ATL-CAR,2023-07-15,2023,12,,ATL,CAR,1.0,1.0,9.0,10.0,,1.0,,10.0,,71.0,24.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,,CAR,ATL,,1.0,6.0,7.0,,1.0,,7.0,,26.0,-2.0
