game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_AVIATORS,,,2,AUDL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_AVIATORS,,,3,AUDL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,0.0,0.0,0.0,1.0,0.0,39.0,32.0
2022-07-16-COL-LA,2022-07-16,2022,8,,COL,LA,0.0,1.0,0.0,1.0,0.0,40.0,22.0
2022-07-22-LA-SLC,2022-07-22,2022,9,,LA,SLC,0.0,0.0,1.0,3.0,0.0,129.0,103.0
2022-07-23-LA-OAK,2022-07-23,2022,9,,LA,OAK,0.0,0.0,0.0,0.0,0.0,46.0,52.0
2022-07-29-OAK-LA,2022-07-29,2022,10,,OAK,LA,0.0,0.0,0.0,1.0,2.0,53.0,63.0
2024-04-27-LA-OAK,2024-04-27,2024,1,,LA,OAK,0.0,0.0,0.0,0.0,1.0,4.0,17.0
2024-05-04-SLC-LA,2024-05-04,2024,2,,SLC,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18-POR-LA,2024-05-18,2024,4,,POR,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02-SEA-LA,2024-06-02,2024,6,,SEA,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07-LA-SEA,2024-06-07,2024,7,,LA,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08-LA-POR,2024-06-08,2024,7,,LA,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15-LA-SD,2024-06-15,2024,8,,LA,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21-LA-SLC,2024-06-21,2024,9,,LA,SLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30-OAK-LA,2024-06-30,2024,10,,OAK,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07-SD-LA,2024-07-07,2024,11,,SD,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12-LA-COL,2024-07-12,2024,12,,LA,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21-OAK-LA,2024-07-21,2024,13,,OAK,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
