game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2026_W1_LOUISVILLEKINGS,,2026,1,UFL,,,0.0,59.0,3.0
SYNTHETIC_UFL_2026_W2_LOUISVILLEKINGS,,2026,2,UFL,,,0.0,27.0,2.0
SYNTHETIC_UFL_2026_W5_LOUISVILLEKINGS,,2026,5,UFL,,,0.0,59.0,5.0
SYNTHETIC_UFL_2026_W6_LOUISVILLEKINGS,,2026,6,UFL,,,0.0,72.0,4.0
