game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202206210ATL,2022-06-21,2022,1,WNBA,DAL,ATL,4.0,,1.0,0.8,5.0,4.0,0.636,11.0,7.0,1.0,,,,29.516666666666666,,9.0,18.0,1.0,2.0,5.0
WNBA_202206240ATL,2022-06-24,2022,1,WNBA,NYL,ATL,1.0,,1.0,0.5,2.0,1.0,0.4,5.0,2.0,1.0,,,,15.933333333333334,,-15.0,5.0,1.0,,1.0
WNBA_202206260ATL,2022-06-26,2022,1,WNBA,CON,ATL,2.0,,,,1.0,,0.25,4.0,1.0,1.0,0.5,2.0,1.0,16.816666666666666,1.0,4.0,3.0,1.0,,
WNBA_202208030ATL,2022-08-03,2022,1,WNBA,IND,ATL,6.0,1.0,6.0,0.4,5.0,2.0,0.4,10.0,4.0,3.0,,,,22.716666666666665,1.0,8.0,10.0,7.0,1.0,1.0
WNBA_202208050ATL,2022-08-05,2022,1,WNBA,LAS,ATL,1.0,,2.0,0.4,5.0,2.0,0.364,11.0,4.0,3.0,1.0,2.0,2.0,25.383333333333333,,-7.0,12.0,2.0,1.0,1.0
WNBA_202208070MIN,2022-08-07,2022,1,WNBA,ATL,MIN,1.0,1.0,3.0,1.0,2.0,2.0,0.444,9.0,4.0,3.0,,,,31.083333333333332,1.0,-8.0,10.0,4.0,,2.0
WNBA_202208090LVA,2022-08-09,2022,1,WNBA,ATL,LVA,2.0,,,0.6,5.0,3.0,0.778,9.0,7.0,1.0,,,,27.216666666666665,1.0,-3.0,17.0,1.0,,1.0
WNBA_202208120ATL,2022-08-12,2022,1,WNBA,NYL,ATL,2.0,,,,2.0,,0.5,8.0,4.0,1.0,1.0,1.0,1.0,24.833333333333332,1.0,-11.0,9.0,1.0,1.0,2.0
WNBA_202208140NYL,2022-08-14,2022,1,WNBA,ATL,NYL,1.0,,4.0,0.8,5.0,4.0,0.714,7.0,5.0,1.0,,,,20.1,,3.0,14.0,4.0,2.0,1.0
WNBA_202305190IND,2023-05-19,2023,1,WNBA,CON,IND,3.0,,2.0,0.333,3.0,1.0,0.2,5.0,1.0,,,,,24.533333333333335,,-4.0,3.0,2.0,1.0,1.0
WNBA_202305210NYL,2023-05-21,2023,1,WNBA,IND,NYL,1.0,,,,2.0,,0.2,5.0,1.0,1.0,,,,11.116666666666667,,2.0,2.0,,,1.0
WNBA_202305280ATL,2023-05-28,2023,1,WNBA,IND,ATL,2.0,,,,2.0,,0.333,3.0,1.0,,,,,9.233333333333333,,-4.0,2.0,,,
WNBA_202305300CON,2023-05-30,2023,1,WNBA,IND,CON,,,1.0,,1.0,,0.4,5.0,2.0,4.0,1.0,1.0,1.0,18.216666666666665,,1.0,5.0,1.0,1.0,
WNBA_202306040IND,2023-06-04,2023,1,WNBA,LVA,IND,,,,,,,,2.0,,,,,,2.033333333333333,,-6.0,,,,
WNBA_202306090MIN,2023-06-09,2023,1,WNBA,IND,MIN,1.0,,,,,,,,,1.0,,,,4.1,,-6.0,,,,
WNBA_202306110IND,2023-06-11,2023,1,WNBA,PHO,IND,1.0,,,,,,,1.0,,2.0,,,,3.716666666666667,1.0,3.0,,1.0,,
WNBA_202306130IND,2023-06-13,2023,1,WNBA,WAS,IND,1.0,,,,1.0,,,1.0,,1.0,,,,6.933333333333334,,6.0,,,,1.0
WNBA_202306150CHI,2023-06-15,2023,1,WNBA,IND,CHI,,,1.0,0.5,2.0,1.0,0.667,3.0,2.0,1.0,0.5,2.0,1.0,17.05,,9.0,6.0,1.0,,1.0
WNBA_202306180IND,2023-06-18,2023,1,WNBA,ATL,IND,1.0,,,,,,0.5,2.0,1.0,,,,,13.066666666666666,1.0,-10.0,2.0,1.0,1.0,1.0
WNBA_202306220SEA,2023-06-22,2023,1,WNBA,IND,SEA,,1.0,1.0,,2.0,,0.25,4.0,1.0,2.0,1.0,2.0,2.0,24.9,,8.0,4.0,1.0,,1.0
WNBA_202306240LVA,2023-06-24,2023,1,WNBA,IND,LVA,,,,,,,,,,,,,,4.783333333333333,,-1.0,,,,1.0
WNBA_202306260LVA,2023-06-26,2023,1,WNBA,IND,LVA,1.0,,,,,,0.667,3.0,2.0,1.0,1.0,1.0,1.0,6.35,1.0,-10.0,5.0,1.0,1.0,
WNBA_202306290PHO,2023-06-29,2023,1,WNBA,IND,PHO,1.0,,1.0,1.0,1.0,1.0,0.333,3.0,1.0,,,,,11.716666666666667,,-7.0,3.0,1.0,,1.0
WNBA_202307020IND,2023-07-02,2023,1,WNBA,CHI,IND,,,1.0,,2.0,,0.4,5.0,2.0,,1.0,1.0,1.0,27.033333333333335,,-2.0,5.0,1.0,,1.0
WNBA_202307050MIN,2023-07-05,2023,1,WNBA,IND,MIN,2.0,1.0,,0.5,2.0,1.0,0.5,4.0,2.0,1.0,1.0,1.0,1.0,12.966666666666667,,,6.0,,,2.0
WNBA_202307070WAS,2023-07-07,2023,1,WNBA,IND,WAS,1.0,,,,1.0,,,1.0,,1.0,,,,4.716666666666667,,-4.0,,,,1.0
WNBA_202307090IND,2023-07-09,2023,1,WNBA,DAL,IND,1.0,,1.0,,,,,1.0,,3.0,,,,4.166666666666667,,-7.0,,1.0,1.0,1.0
WNBA_202307120IND,2023-07-12,2023,1,WNBA,NYL,IND,,,1.0,,,,,,,3.0,,,,6.433333333333334,,-8.0,,1.0,,1.0
WNBA_202307190WAS,2023-07-19,2023,1,WNBA,IND,WAS,,,2.0,,1.0,,0.333,3.0,1.0,,,,,5.433333333333334,,,2.0,2.0,,1.0
WNBA_202307230NYL,2023-07-23,2023,1,WNBA,IND,NYL,1.0,,2.0,,1.0,,0.25,4.0,1.0,,,,,14.433333333333334,3.0,10.0,2.0,5.0,1.0,1.0
WNBA_202307300IND,2023-07-30,2023,1,WNBA,SEA,IND,,,,,,,,,,,,,,2.7333333333333334,,-2.0,,,,1.0
WNBA_202308010IND,2023-08-01,2023,1,WNBA,PHO,IND,,,,,,,,,,,,,,0.5833333333333334,,,,,,
WNBA_202308040IND,2023-08-04,2023,1,WNBA,CON,IND,1.0,,1.0,,1.0,,0.333,3.0,1.0,1.0,1.0,2.0,2.0,11.566666666666666,2.0,-5.0,4.0,3.0,,2.0
WNBA_202308060ATL,2023-08-06,2023,1,WNBA,IND,ATL,,,,,,,,,,,,,,9.566666666666666,,-5.0,,,1.0,2.0
WNBA_202308240IND,2023-08-24,2023,1,WNBA,SEA,IND,1.0,,1.0,,1.0,,,1.0,,1.0,,,,6.316666666666666,,-5.0,,1.0,,
WNBA_202309030DAL,2023-09-03,2023,1,WNBA,IND,DAL,,,1.0,,1.0,,,2.0,,2.0,,,,5.216666666666667,,-9.0,,1.0,,
WNBA_202309050IND,2023-09-05,2023,1,WNBA,CHI,IND,,,2.0,,2.0,,0.4,5.0,2.0,1.0,1.0,2.0,2.0,13.766666666666667,,-1.0,6.0,2.0,2.0,
WNBA_202309080CON,2023-09-08,2023,1,WNBA,IND,CON,,1.0,,,2.0,,,4.0,,,0.5,2.0,1.0,14.633333333333333,,-13.0,1.0,,,
WNBA_202309100IND,2023-09-10,2023,1,WNBA,MIN,IND,,,,,1.0,,,2.0,,1.0,,,,6.966666666666667,1.0,-4.0,,1.0,,1.0
WNBA_202406280CON,2024-06-28,2024,1,WNBA,ATL,CON,,1.0,1.0,1.0,1.0,1.0,0.75,4.0,3.0,,,,,12.516666666666667,,-3.0,7.0,1.0,,1.0
