game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,14.0,,9.0,,15.0,21.0,20.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,,3.0,17.0,2.0,12.0,-5.0,40.0,10.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,3.0,20.0,,7.0,2.0,35.0,2.0
