game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2025-05-19-1482565,2025-05-19,2025,1,ODI,Oman,Canada,29.0,1.0,0.0,2.0,12.0,0.0,1.0,1.0
cricket-odi-2025-05-21-1482566,2025-05-21,2025,1,ODI,Oman,United States of America,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
cricket-odi-2026-04-04-1529140,2026-04-04,2026,1,ODI,Namibia,Oman,10.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0
cricket-odi-2026-05-03-1531700,2026-05-03,2026,1,ODI,United Arab Emirates,Oman,7.0,1.0,0.0,3.0,4.0,0.0,2.0,1.0
