game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,rushing_tds,rushing_yards
ifqjpmiu0rxpplon,2026-05-02,2026,1,50 Yard,New Mexico Chupacabras,Jacksonville Sharks,1.0,40.0,0.0,4.0
