game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-4wM4Ezg5jB,,2017,1,NWSL,,,2.0,0.3303,18.5415,4.7792,1.0,-0.4006,3.0,12.0,1503.0,0.6637,559.0,-15.0721,-2.6963,0.4405,20.0,5.0,1.6697,1.4006,-1.0234,3.0703,0.6906,1.0635
soccer-nwsl-2018-Pk5LeeNqOW,,2018,1,NWSL,,,0.0,-1.4789,19.0524,6.6159,0.0,-0.4682,0.0,14.0,1452.0,0.6196,623.0,-21.0422,-3.3776,0.0,12.0,3.0,1.4789,0.4682,-0.1816,1.9471,0.6534,0.2484
soccer-nwsl-2019-Pk5LeeNqOW,,2019,1,NWSL,,,1.0,-0.455,16.3873,2.0224,8.0,-0.1058,9.0,12.0,1455.0,0.5396,265.0,-23.0622,-8.7027,2.288,51.0,17.0,1.455,8.1058,-2.1124,9.5608,0.6266,4.1328
soccer-nwsl-2020-raMyrr25d2,,2020,1,NWSL,,,2.0,0.8606,17.1492,5.3989,1.0,0.055,3.0,6.0,850.0,0.7192,406.0,3.0935,0.7619,0.1568,10.0,2.0,1.1394,0.945,-0.0392,2.0844,0.7116,0.269
soccer-nwsl-2021-raMyrr25d2,,2021,1,NWSL,,,1.0,-1.3328,17.351,2.8453,11.0,2.9575,12.0,23.0,1957.0,0.6498,614.0,-20.0409,-3.264,4.042,57.0,18.0,2.3328,8.0425,0.1026,10.3753,0.6825,4.1474
soccer-nwsl-2022-raMyrr25d2,,2022,1,NWSL,,,2.0,0.6307,15.9331,1.3186,4.0,-1.7429,6.0,14.0,1850.0,0.6645,471.0,-16.1082,-3.42,1.0212,48.0,11.0,1.3693,5.7429,-3.0532,7.1122,0.6987,3.5379
soccer-nwsl-2023-raMyrr25d2,,2023,1,NWSL,,,6.0,3.3789,17.8054,1.5842,5.0,-0.6131,11.0,30.0,1569.0,0.6556,421.0,-5.0042,-1.1887,3.7486,44.0,19.0,2.6211,5.6131,1.1451,8.2342,0.6675,3.5787
soccer-nwsl-2024-raMyrr25d2,,2024,1,NWSL,,,0.0,-0.1842,14.6142,-0.531,0.0,-0.0407,0.0,2.0,126.0,0.7174,46.0,0.7404,1.6096,0.0,1.0,1.0,0.1842,0.0407,-0.0206,0.2249,0.7013,0.0329
soccer-nwsl-2025-raMyrr25d2,,2025,1,NWSL,,,1.0,-0.7263,15.9239,2.2528,1.0,-0.758,2.0,17.0,1571.0,0.6238,404.0,-9.2323,-2.2852,0.5112,25.0,7.0,1.7263,1.758,-0.27,3.4843,0.6466,0.8517
soccer-nwsl-2026-raMyrr25d2,,2026,1,NWSL,,,0.0,-1.1833,17.841,4.7958,0.0,-0.2662,0.0,7.0,573.0,0.7571,280.0,15.3753,5.4912,0.0,5.0,2.0,1.1833,0.2662,-0.1305,1.4494,0.7022,0.09
