game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2026-05-09-1532642,2026-05-09,2026,1,T20I,Papua New Guinea,South Korea,24.0,0.0,0.0,11.0,4.0,1.0,,1.0
cricket-t20i-2026-05-10-1532645,2026-05-10,2026,1,T20I,Papua New Guinea,Cook Islands,18.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0
