game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,4.0,9.0,248.0,2.0,17.0,19.0,4.0,324.0,14.0,79.0
