game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2023-09-02-1394920,2023-09-02,2023,1,T20I,Cameroon,Sierra Leone,,,,,,,1.0,,1.0
cricket-t20i-2023-09-03-1394923,2023-09-03,2023,1,T20I,Mozambique,Sierra Leone,12.0,0.0,0.0,6.0,2.0,2.0,,,1.0
cricket-t20i-2023-09-08-1394931,2023-09-08,2023,1,T20I,Cameroon,Sierra Leone,18.0,0.0,0.0,13.0,2.0,1.0,,1.0,1.0
