game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-MTL-BOS,2025-04-26,2025,1,,MTL,BOS,0.0,0.0,0.0,0.0,0.0,2.0,-12.0
2025-05-09-MTL-NY,2025-05-09,2025,3,,MTL,NY,1.0,0.0,0.0,2.0,1.0,94.0,23.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,,MTL,BOS,1.0,1.0,0.0,1.0,0.0,51.0,-8.0
2025-05-17-NY-MTL,2025-05-17,2025,4,,NY,MTL,0.0,0.0,0.0,0.0,0.0,34.0,-32.0
2025-05-31-DC-MTL,2025-05-31,2025,6,,DC,MTL,0.0,0.0,0.0,0.0,0.0,37.0,11.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,,PHI,MTL,0.0,1.0,0.0,0.0,0.0,25.0,9.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,,MTL,TOR,2.0,1.0,0.0,0.0,1.0,35.0,26.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,,BOS,MTL,0.0,2.0,0.0,1.0,0.0,78.0,36.0
2025-06-27-MTL-DC,2025-06-27,2025,10,,MTL,DC,1.0,0.0,1.0,0.0,1.0,102.0,15.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,,MTL,PHI,0.0,2.0,1.0,1.0,0.0,52.0,-2.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,,TOR,MTL,0.0,0.0,0.0,0.0,1.0,20.0,1.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,,TOR,MTL,0.0,1.0,0.0,0.0,0.0,0.0,-12.0
