game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_td,pr_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,5.0,8.0,212.0,4.0,1.0,103.0,14.0,2.0,285.0
