game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_tds,receiving_yards,receptions
FOOTBALL_IFL_2026_8_2_T4TUCSONSUGARSKULLSG202608026JDA@T1SANDIEGOSTRIKEFORCE,2026-08-02,2026,,IFL,#4 Tucson Sugar Skulls,#1 San Diego Strike Force,19.0,25.0,0.0,38.0,2.0
