game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2025-03-12-1474426,2025-03-12,2025,1,T20I,France,Samoa,3.0,0.0,0.0,7.0,0.0,0.0,1.0
cricket-t20i-2025-03-13-1474422,2025-03-13,2025,1,T20I,Fiji,France,4.0,0.0,0.0,10.0,2.0,0.0,1.0
