game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2022-gpMOXy25zy,,2022,1,MLSNP,,,1.0,0.9394,31.0648,21.6688,0.0,3.0,0.2099,0.0,1.0752,1.0,0.25,1.0,97.0,0.7879,33.0,0.1131,0.3427,0.0,5.0,0.0,8.0,0.0,0.0606,0.0,2.7901,0.0,0.0606,0.7845,0.0
soccer-mlsnp-2023-gpMOXy25zy,,2023,1,MLSNP,,,0.0,0.0,30.9388,22.077,0.0,43.0,5.152,0.0,1.1361,0.0,0.0909,0.0,1740.0,0.7679,586.0,-5.0421,-0.8604,0.0,73.0,0.0,121.0,0.0,0.0,0.0,37.848,0.0,0.0,0.7765,0.0
soccer-mlsnp-2024-gpMOXy25zy,,2024,1,MLSNP,,,0.0,0.0,35.4531,26.701,0.0,17.0,2.0528,0.0,1.1373,0.0,0.1429,0.0,1395.0,0.7371,426.0,2.3158,0.5436,0.0,37.0,0.0,56.0,0.0,0.0,0.0,14.9472,0.0,0.0,0.7317,0.0
soccer-uslc-2024-eVq3rNX5WO,,2024,1,USLC,,,0.0,0.0,37.5445,28.1736,0.0,11.0,2.6678,0.0,1.3202,0.0,0.0968,0.0,604.0,0.7063,160.0,2.191,1.3694,0.0,20.0,0.0,31.0,0.0,0.0,0.0,8.3322,0.0,0.0,0.6926,0.0
soccer-mlsnp-2025-gpMOXy25zy,,2025,1,MLSNP,,,0.0,-0.0205,31.7847,21.2901,0.0,18.0,-5.3258,0.0,0.7717,0.0,0.1791,1.0,1378.0,0.7816,467.0,-6.5079,-1.3936,0.0,48.0,0.0,67.0,0.0,0.0205,0.0,23.3258,0.0,0.0205,0.7955,0.0
