game_id,date,season,week,league,away,home,gp,kr_yds,recv_rec,recv_tgt,recv_yds,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,47.0,2.0,2.0,114.0,2.0,9.0
