game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2022-4JMAZ1D5Kg,,2022,1,USLC,,,0.0,0.0,40.8801,33.0305,0.0,12.0,2.7397,0.0,1.2959,0.0,0.1379,0.0,532.0,0.6265,166.0,-4.0261,-2.4254,0.0,17.0,0.0,29.0,0.0,0.0,0.0,9.2603,0.0,0.0,0.6508,0.0
soccer-uslc-2023-4JMAZ1D5Kg,,2023,1,USLC,,,0.0,0.0,44.7019,36.8397,0.0,32.0,3.8315,0.0,1.136,0.0,0.1477,0.0,1787.0,0.6288,555.0,-0.9824,-0.177,0.0,56.0,0.0,88.0,0.0,0.0,0.0,28.1685,0.0,0.0,0.6306,0.0
soccer-uslc-2024-4JMAZ1D5Kg,,2024,1,USLC,,,0.0,0.0,32.6605,22.7334,0.0,9.0,-0.7068,0.0,0.9272,0.0,0.1111,0.0,910.0,0.7909,373.0,-4.3788,-1.1739,0.0,35.0,0.0,45.0,0.0,0.0,0.0,9.7068,0.0,0.0,0.8026,0.0
soccer-uslc-2025-NWMWg9LMlz,,2025,1,USLC,,,0.0,-0.0836,36.2355,28.4247,0.0,20.0,1.9528,0.0,1.1082,0.0,0.1455,1.0,1601.0,0.6774,468.0,-15.5626,-3.3253,0.0,33.0,0.0,55.0,0.0,0.0836,0.0,18.0472,0.0,0.0836,0.7106,0.0
soccer-uslc-2026-NWMWg9LMlz,,2026,1,USLC,,,0.0,0.0,35.4565,26.2055,0.0,7.0,2.1913,0.0,1.4557,0.0,0.2308,0.0,798.0,0.6691,272.0,-11.0338,-4.0566,0.0,16.0,0.0,26.0,0.0,0.0,0.0,4.8087,0.0,0.0,0.7097,0.0
