game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105160IND,2021-05-16,2021,1,WNBA,NYL,IND,2.0,,5.0,0.2,5.0,1.0,0.167,6.0,1.0,,,,,,15.05,,6.0,3.0,5.0,,1.0
WNBA_202105180NYL,2021-05-18,2021,1,WNBA,MIN,NYL,2.0,1.0,2.0,,2.0,,0.167,6.0,1.0,2.0,0.8,5.0,4.0,,11.633333333333333,1.0,8.0,6.0,3.0,1.0,
WNBA_202105210WAS,2021-05-21,2021,1,WNBA,NYL,WAS,,1.0,4.0,0.375,8.0,3.0,0.333,9.0,3.0,2.0,,,,,24.5,,-23.0,9.0,4.0,,2.0
WNBA_202105230CHI,2021-05-23,2021,1,WNBA,NYL,CHI,1.0,3.0,1.0,0.25,4.0,1.0,0.385,13.0,5.0,2.0,0.667,3.0,2.0,,24.55,3.0,13.0,13.0,4.0,2.0,1.0
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,1.0,1.0,2.0,,3.0,,0.222,9.0,2.0,3.0,1.0,2.0,2.0,,21.25,,,6.0,2.0,3.0,
WNBA_202105290NYL,2021-05-29,2021,1,WNBA,ATL,NYL,,,2.0,,1.0,,,4.0,,1.0,,,,,7.85,,-7.0,,2.0,1.0,2.0
WNBA_202106030NYL,2021-06-03,2021,1,WNBA,LVA,NYL,1.0,1.0,2.0,0.25,8.0,2.0,0.438,16.0,7.0,1.0,,,,,25.116666666666667,,-1.0,16.0,2.0,2.0,
WNBA_202106050CON,2021-06-05,2021,1,WNBA,NYL,CON,,1.0,1.0,0.571,7.0,4.0,0.5,10.0,5.0,3.0,,,,,23.45,1.0,-12.0,14.0,2.0,2.0,1.0
WNBA_202106130PHO,2021-06-13,2021,1,WNBA,NYL,PHO,1.0,,3.0,0.2,5.0,1.0,0.333,9.0,3.0,4.0,,,,,24.133333333333333,2.0,-10.0,7.0,5.0,3.0,2.0
WNBA_202106150LVA,2021-06-15,2021,1,WNBA,NYL,LVA,1.0,1.0,2.0,,4.0,,0.25,8.0,2.0,,1.0,2.0,2.0,,28.733333333333334,,-26.0,6.0,2.0,2.0,
WNBA_202106170LVA,2021-06-17,2021,1,WNBA,NYL,LVA,1.0,1.0,4.0,0.5,8.0,4.0,0.308,13.0,4.0,2.0,1.0,2.0,2.0,,24.366666666666667,1.0,-18.0,14.0,5.0,4.0,
WNBA_202106200LAS,2021-06-20,2021,1,WNBA,NYL,LAS,3.0,3.0,5.0,0.455,11.0,5.0,0.333,15.0,5.0,1.0,1.0,4.0,4.0,,37.75,1.0,2.0,19.0,6.0,3.0,1.0
WNBA_202106220NYL,2021-06-22,2021,1,WNBA,CHI,NYL,,1.0,,0.2,5.0,1.0,0.333,9.0,3.0,1.0,,,,,17.433333333333334,1.0,-14.0,7.0,1.0,,1.0
WNBA_202106240NYL,2021-06-24,2021,1,WNBA,CHI,NYL,1.0,2.0,5.0,,2.0,,0.25,4.0,1.0,1.0,0.75,4.0,3.0,,23.15,,-26.0,5.0,5.0,,2.0
