game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-EKXMeX3Q64,,2013,1,MLS,,,0.0,-0.0852,50.317,45.2821,0.0,18.0,2.3179,0.0,1.1478,0.0,0.0213,1.0,863.0,0.513,308.0,-4.3677,-1.4181,0.0,28.0,0.0,47.0,0.0,0.0852,0.0,15.6821,0.0,0.0852,0.5272,0.0
soccer-mls-2015-YgOMngl5wN,,2015,1,MLS,,,0.0,0.0,46.6082,41.1743,0.0,5.0,0.8566,0.0,1.2067,0.0,0.4,0.0,288.0,0.5146,103.0,-3.4917,-3.39,0.0,5.0,0.0,10.0,0.0,0.0,0.0,4.1434,0.0,0.0,0.5485,0.0
soccer-mls-2016-YgOMngl5wN,,2016,1,MLS,,,1.0,0.8385,51.7361,46.318,0.0,39.0,-0.5919,0.0,0.9851,1.0,0.1085,1.0,2466.0,0.5073,753.0,0.4463,0.0593,0.0,89.0,0.0,129.0,0.0,0.1615,0.0,39.5919,0.0,0.1615,0.5067,0.0
soccer-mls-2017-YgOMngl5wN,,2017,1,MLS,,,0.0,0.0,51.1661,45.1743,0.0,20.0,2.3736,0.0,1.1347,0.0,0.1556,0.0,1074.0,0.5243,288.0,0.4351,0.1511,0.0,25.0,0.0,45.0,0.0,0.0,0.0,17.6264,0.0,0.0,0.5228,0.0
soccer-mls-2018-YgOMngl5wN,,2018,1,MLS,,,0.0,-0.1262,45.3577,37.8346,0.0,40.0,-0.9548,0.0,0.9767,0.0,0.1532,3.0,2590.0,0.6154,832.0,-3.4908,-0.4196,0.0,82.0,0.0,124.0,0.0,0.1262,0.0,40.9548,0.0,0.1262,0.6196,0.0
soccer-mls-2019-YgOMngl5wN,,2019,1,MLS,,,0.0,-0.0756,42.2484,34.0822,0.0,44.0,1.9029,0.0,1.0452,0.0,0.1203,1.0,2686.0,0.6518,787.0,-10.392,-1.3205,0.0,88.0,0.0,133.0,0.0,0.0756,0.0,42.0971,0.0,0.0756,0.665,0.0
soccer-mls-2020-vzqoOgNqap,,2020,1,MLS,,,0.0,-0.0559,40.2374,32.2624,0.0,24.0,-4.2214,0.0,0.8504,0.0,0.1262,1.0,2578.0,0.6418,751.0,-9.3515,-1.2452,0.0,78.0,0.0,103.0,0.0,0.0559,0.0,28.2214,0.0,0.0559,0.6543,0.0
soccer-mls-2021-vzqoOgNqap,,2021,1,MLS,,,1.0,0.7802,40.2338,32.3044,0.0,33.0,0.6752,0.0,1.0209,1.0,0.1985,1.0,3564.0,0.6919,951.0,23.1632,2.4357,0.0,102.0,0.0,136.0,0.0,0.2198,0.0,32.3248,0.0,0.2198,0.6675,0.0
soccer-mls-2022-vzqoOgNqap,,2022,1,MLS,,,1.0,0.9261,39.3998,32.0663,0.0,39.0,1.4092,0.0,1.0375,1.0,0.1127,1.0,3276.0,0.7066,968.0,33.0759,3.4169,0.0,101.0,0.0,142.0,0.0,0.0739,0.0,37.5908,0.0,0.0739,0.6724,0.0
soccer-mls-2023-vzqoOgNqap,,2023,1,MLS,,,0.0,0.0,39.7048,31.971,0.0,32.0,-0.6102,0.0,0.9813,0.0,0.1071,0.0,3416.0,0.6617,1008.0,9.5011,0.9426,0.0,106.0,0.0,140.0,0.0,0.0,0.0,32.6102,0.0,0.0,0.6523,0.0
soccer-mls-2024-vzqoOgNqap,,2024,1,MLS,,,0.0,-0.3465,36.6361,28.3956,0.0,41.0,5.815,0.0,1.1653,0.0,0.1185,1.0,2948.0,0.7232,932.0,17.8632,1.9167,0.0,91.0,0.0,135.0,0.0,0.3465,0.0,35.185,0.0,0.3465,0.704,0.0
soccer-mls-2025-vzqoOgNqap,,2025,1,MLS,,,0.0,0.0,30.5003,21.6966,0.0,52.0,0.5859,-0.0564,1.0114,0.0,0.1299,0.0,3766.0,0.7998,1229.0,12.3221,1.0026,0.0,98.0,1.0,154.0,1.0,0.0,0.0564,51.4141,0.0178,0.0564,0.7898,0.0547
