game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2017_SEASON_TOTAL,,2017,1,XLEAGUE,,,22.0,11.7,39.0,2.0,257.0
FOOTBALL_XLEAGUE_2019_SEASON_TOTAL,,2019,1,XLEAGUE,,,17.0,11.1,23.0,2.0,189.0
FOOTBALL_XLEAGUE_2020_SEASON_TOTAL,,2020,1,XLEAGUE,,,8.0,16.5,43.0,1.0,132.0
