game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,targets
FOOTBALL_AAF_2019_2_9_ATL@ORL,2019-02-09,2019,1,AAF,ATL,ORL,0.0,13.0,3.0,12.0,0.0,32.0,4.0
FOOTBALL_AAF_2019_2_17_ATL@SD,2019-02-17,2019,2,AAF,ATL,SD,,,,6.0,0.0,20.0,
FOOTBALL_AAF_2019_3_3_ATL@ARI,2019-03-03,2019,4,AAF,ATL,ARI,0.0,66.0,5.0,5.0,0.0,21.0,7.0
FOOTBALL_AAF_2019_3_10_MEM@ATL,2019-03-10,2019,5,AAF,MEM,ATL,1.0,23.0,6.0,11.0,1.0,83.0,6.0
FOOTBALL_AAF_2019_3_17_SA@ATL,2019-03-17,2019,6,AAF,SA,ATL,1.0,8.0,5.0,4.0,0.0,13.0,5.0
FOOTBALL_AAF_2019_3_23_ORL@ATL,2019-03-23,2019,7,AAF,ORL,ATL,0.0,19.0,2.0,8.0,0.0,37.0,2.0
FOOTBALL_AAF_2019_3_31_ATL@BIR,2019-03-31,2019,8,AAF,ATL,BIR,0.0,34.0,5.0,10.0,0.0,17.0,8.0
