game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_yds,rush_att,rush_gp,rush_td,rush_yds
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,7.0,24.0,176.0,74.0,7.0,1.0,486.0
