game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,5.0,1.0,1.0,4.0,22.0,1.0,310.0,5.0,35.0
