game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2020-9YqdojR5vJ,,2020,1,USLC,,,0.0,0.0,6.9603,4.715,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0522,5.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478,0.0
soccer-uslc-2021-9YqdojR5vJ,,2021,1,USLC,,,0.0,-0.12,13.9677,-2.1634,2.0,-0.0936,2.0,3.0,271.0,0.6429,42.0,-1.9186,-4.5681,0.7837,11.0,8.0,0.12,2.0936,0.2739,2.2136,0.6885,0.8748
soccer-mls-2022-pzeQZ6xQKw,,2022,1,MLS,,,0.0,-0.0998,15.561,1.1961,0.0,-0.7141,0.0,2.0,223.0,0.6222,45.0,-4.1225,-9.1612,0.0,8.0,4.0,0.0998,0.7141,-0.2772,0.8139,0.7138,0.1102
soccer-mlsnp-2022-7VqG1oWMvW,,2022,1,MLSNP,,,0.0,-0.2826,16.5371,-0.0071,6.0,-1.4938,6.0,5.0,1364.0,0.6864,220.0,-16.3419,-7.4281,3.6897,42.0,16.0,0.2826,7.4938,-2.1941,7.7763,0.7606,4.9256
soccer-mls-2023-pzeQZ6xQKw,,2023,1,MLS,,,1.0,0.2332,14.8134,-1.4596,0.0,-2.5526,1.0,8.0,1005.0,0.648,179.0,-14.9457,-8.3496,0.0,13.0,4.0,0.7668,2.5526,-1.7658,3.3193,0.7315,1.6383
soccer-mlsnp-2023-7VqG1oWMvW,,2023,1,MLSNP,,,2.0,1.1133,16.1118,-0.804,4.0,1.0632,6.0,11.0,872.0,0.7391,161.0,-6.3213,-3.9263,1.243,24.0,10.0,0.8867,2.9368,-0.0163,3.8235,0.7784,1.3549
soccer-mls-2024-pzeQZ6xQKw,,2024,1,MLS,,,1.0,0.5371,13.179,-0.6065,2.0,-0.2834,3.0,7.0,980.0,0.6886,167.0,-9.7665,-5.8482,0.1508,14.0,4.0,0.4629,2.2834,-1.9006,2.7463,0.7471,1.2669
soccer-mlsnp-2024-7VqG1oWMvW,,2024,1,MLSNP,,,1.0,0.0608,13.8625,-0.1852,1.0,-0.7861,2.0,6.0,481.0,0.6961,102.0,-8.0565,-7.8985,0.5542,15.0,5.0,0.9392,1.7861,-0.7049,2.7253,0.7751,1.3279
soccer-mls-2025-pzeQZ6xQKw,,2025,1,MLS,,,2.0,0.253,12.2703,0.2845,8.0,1.7067,10.0,15.0,1593.0,0.6758,330.0,-18.0499,-5.4697,4.3979,29.0,15.0,1.747,6.2933,1.3655,8.0403,0.7305,3.2163
soccer-mlsnp-2025-7VqG1oWMvW,,2025,1,MLSNP,,,0.0,0.0,15.8463,-3.0359,0.0,-0.1283,0.0,0.0,97.0,0.7647,17.0,-0.531,-3.1236,0.0,1.0,0.0,0.0,0.1283,-0.1283,0.1283,0.7959,0.0857
soccer-mls-2026-pzeQZ6xQKw,,2026,1,MLS,,,2.0,0.9142,13.9718,-2.2625,3.0,0.3016,5.0,6.0,784.0,0.7438,160.0,-6.0294,-3.7684,2.0683,16.0,7.0,1.0858,2.6984,-0.9498,3.7842,0.7814,1.6912
