game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,5.0,9.0,,6.0,,9.0,11.0,11.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,8.0,8.0,67.0,8.0,7.0,16.0,49.0,8.0
