game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305200SEA,2023-05-20,2023,1,WNBA,LVA,SEA,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,4.566666666666666,,15.0,5.0,2.0,,
WNBA_202305270LVA,2023-05-27,2023,1,WNBA,LAS,LVA,1.0,,,,4.0,,0.286,7.0,2.0,1.0,,,,12.216666666666667,1.0,-1.0,4.0,1.0,1.0,2.0
WNBA_202305280LVA,2023-05-28,2023,1,WNBA,MIN,LVA,,,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,,,,2.3666666666666667,,-1.0,3.0,1.0,,
WNBA_202306080CON,2023-06-08,2023,1,WNBA,LVA,CON,1.0,,2.0,0.5,4.0,2.0,0.333,6.0,2.0,2.0,,,,6.0,,1.0,6.0,2.0,1.0,1.0
WNBA_202306110LVA,2023-06-11,2023,1,WNBA,CHI,LVA,,1.0,1.0,,2.0,,,3.0,,1.0,,,,6.766666666666667,1.0,-12.0,,2.0,,2.0
WNBA_202306150LVA,2023-06-15,2023,1,WNBA,SEA,LVA,1.0,2.0,1.0,,1.0,,0.5,2.0,1.0,3.0,,,,10.0,,18.0,2.0,1.0,,1.0
WNBA_202306180LVA,2023-06-18,2023,1,WNBA,MIN,LVA,,,2.0,,2.0,,,3.0,,2.0,,,,9.833333333333334,,,,2.0,,1.0
WNBA_202306210PHO,2023-06-21,2023,1,WNBA,LVA,PHO,,,2.0,,1.0,,0.5,6.0,3.0,,,,,10.0,,-7.0,6.0,2.0,,1.0
WNBA_202306240LVA,2023-06-24,2023,1,WNBA,IND,LVA,,,,,,,,,,,,,,0.7,,-2.0,,,,
WNBA_202306290LVA,2023-06-29,2023,1,WNBA,NYL,LVA,,,1.0,,,,0.5,2.0,1.0,1.0,,,,4.6,,-9.0,2.0,1.0,,
WNBA_202307010LVA,2023-07-01,2023,1,WNBA,CON,LVA,,,,,3.0,,0.167,6.0,1.0,,,,,5.066666666666666,3.0,-5.0,2.0,3.0,,1.0
WNBA_202307090MIN,2023-07-09,2023,1,WNBA,LVA,MIN,1.0,1.0,4.0,,3.0,,,3.0,,2.0,,,,15.116666666666667,,-4.0,,4.0,,2.0
WNBA_202307110LVA,2023-07-11,2023,1,WNBA,PHO,LVA,,,4.0,0.25,4.0,1.0,0.2,5.0,1.0,,,,,15.733333333333333,1.0,10.0,3.0,5.0,,
WNBA_202307120LAS,2023-07-12,2023,1,WNBA,LVA,LAS,1.0,,,,1.0,,0.333,3.0,1.0,2.0,,,,6.583333333333333,1.0,-10.0,2.0,1.0,,4.0
WNBA_202307200SEA,2023-07-20,2023,1,WNBA,LVA,SEA,,,,,,,,,,2.0,,,,2.1666666666666665,1.0,-7.0,,1.0,,1.0
WNBA_202307220MIN,2023-07-22,2023,1,WNBA,LVA,MIN,2.0,,2.0,,1.0,,0.333,3.0,1.0,1.0,,,,10.0,1.0,-6.0,2.0,3.0,1.0,1.0
WNBA_202307300LVA,2023-07-30,2023,1,WNBA,DAL,LVA,,,1.0,,1.0,,,2.0,,1.0,,,,5.816666666666666,,-1.0,,1.0,,
WNBA_202308010LVA,2023-08-01,2023,1,WNBA,ATL,LVA,,,2.0,,1.0,,,1.0,,4.0,,,,9.333333333333334,1.0,13.0,,3.0,,2.0
WNBA_202308060NYL,2023-08-06,2023,1,WNBA,LVA,NYL,,,1.0,,2.0,,,2.0,,,,,,10.0,,-12.0,,1.0,3.0,
WNBA_202308080DAL,2023-08-08,2023,1,WNBA,LVA,DAL,1.0,,,,2.0,,,3.0,,1.0,,,,13.8,1.0,-19.0,,1.0,,1.0
WNBA_202308110LVA,2023-08-11,2023,1,WNBA,WAS,LVA,,,2.0,0.5,2.0,1.0,0.5,2.0,1.0,,,,,2.6833333333333336,,7.0,3.0,2.0,,1.0
WNBA_202308130LVA,2023-08-13,2023,1,WNBA,ATL,LVA,1.0,,1.0,0.6,5.0,3.0,0.5,8.0,4.0,1.0,,1.0,,20.933333333333334,,12.0,11.0,1.0,,
WNBA_202308170LVA,2023-08-17,2023,1,WNBA,NYL,LVA,,,,,2.0,,0.333,3.0,1.0,1.0,,,,4.7,,3.0,2.0,,,
WNBA_202308190LVA,2023-08-19,2023,1,WNBA,LAS,LVA,1.0,,1.0,0.667,3.0,2.0,0.286,7.0,2.0,1.0,,,,8.533333333333333,2.0,4.0,6.0,3.0,,1.0
WNBA_202308220ATL,2023-08-22,2023,1,WNBA,LVA,ATL,,,,,1.0,,,2.0,,1.0,,,,9.116666666666667,,-8.0,,,,
WNBA_202308240CHI,2023-08-24,2023,1,WNBA,LVA,CHI,,,,1.0,1.0,1.0,0.333,3.0,1.0,,,,,5.7,1.0,-5.0,3.0,1.0,,
WNBA_202308260WAS,2023-08-26,2023,1,WNBA,LVA,WAS,,,4.0,0.25,4.0,1.0,0.4,5.0,2.0,3.0,,,,13.266666666666667,,-4.0,5.0,4.0,,2.0
WNBA_202308280NYL,2023-08-28,2023,1,WNBA,LVA,NYL,1.0,,2.0,,1.0,,,1.0,,1.0,,2.0,,6.966666666666667,,-3.0,,2.0,1.0,1.0
WNBA_202308310LVA,2023-08-31,2023,1,WNBA,WAS,LVA,,,,0.333,3.0,1.0,0.333,3.0,1.0,1.0,,,,7.383333333333334,,-3.0,3.0,,,1.0
WNBA_202309020LVA,2023-09-02,2023,1,WNBA,SEA,LVA,,,1.0,,2.0,,0.333,3.0,1.0,2.0,,,,8.033333333333333,,4.0,2.0,1.0,2.0,
WNBA_202309080PHO,2023-09-08,2023,1,WNBA,LVA,PHO,,1.0,3.0,0.333,3.0,1.0,0.333,3.0,1.0,,,,,13.033333333333333,,-1.0,3.0,3.0,1.0,1.0
WNBA_202309100LVA,2023-09-10,2023,1,WNBA,PHO,LVA,2.0,,3.0,,3.0,,,3.0,,1.0,,,,12.35,1.0,-9.0,,4.0,,
WNBA_202309130LVA,2023-09-13,2023,1,WNBA,CHI,LVA,,,,,,,,1.0,,,,,,3.466666666666667,,,,,,
WNBA_202309170LVA,2023-09-17,2023,1,WNBA,CHI,LVA,,,1.0,,,,,2.0,,,1.0,2.0,2.0,2.45,,-2.0,2.0,1.0,,
