game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,4.0,3.0,4.0,3.0,3.0,2.0,75.0
