game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goals_made,games_played,kick_returns,points,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_columbus-lions_SEASON_TOTAL,2021-12-31,,0,,,COLUMBUS LIONS,0.0,0.0,0.0,67.0,3.0,1.0,11.0,8.4,20.0,11.0,386.0,55.1,46.0,6.6,9.6,386.0,1.0,1.0,100.0,55.1
