game_id,date,season,week,league,away,home,assisted_tackles,fumble_recoveries,fumble_recovery_yards,solo_tackles,tackles
FOOTBALL_IFL_2026_7_11_TFISHERSFREIGHTG202607115P39@TQUADCITYSTEAMWHEELERS,2026-07-11,2026,18,IFL,Fishers Freight,Quad City Steamwheelers,0.0,1.0,0.0,0.0,0.0
