game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-05-COL-SD,2023-05-05,2023,2,,COL,SD,2.0,1.0,8.0,6.0,,2.0,1.0,,8.0,,42.0,22.0
2023-05-06-COL-LA,2023-05-06,2023,2,,COL,LA,,,,,2.0,,,,,2.0,,
2023-06-04-OAK-COL,2023-06-04,2023,6,,OAK,COL,,,1.0,1.0,,1.0,,,1.0,,8.0,6.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,1.0,,9.0,8.0,1.0,,,,9.0,1.0,11.0,56.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,,1.0,12.0,12.0,,1.0,1.0,,14.0,,-21.0,115.0
2023-06-17-COL-OAK,2023-06-17,2023,8,,COL,OAK,1.0,,,,,,,,,2.0,,
2023-06-30-COL-POR,2023-06-30,2023,10,,COL,POR,1.0,0.0,19.0,19.0,,,,,20.0,,-22.0,221.0
2023-07-01-COL-SEA,2023-07-01,2023,10,,COL,SEA,,,,,,1.0,1.0,1.0,,1.0,,
2023-07-14-NY-COL,2023-07-14,2023,12,,NY,COL,,,6.0,4.0,1.0,1.0,1.0,,4.0,,23.0,77.0
