game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-wpl-2025-02-15-1469299,2025-02-15,2025,1,WPL,Mumbai Indians,Delhi Capitals,33.0,4.0,0.0,6.0,35.0,0.0,1.0,1.0
cricket-wpl-2025-02-22-1469305,2025-02-22,2025,1,WPL,UP Warriorz,Delhi Capitals,10.0,2.0,0.0,9.0,18.0,1.0,2.0,1.0
cricket-wpl-2025-02-25-1469307,2025-02-25,2025,1,WPL,Gujarat Giants,Delhi Capitals,,,,,,,2.0,1.0
cricket-wpl-2025-03-15-1469319,2025-03-15,2025,1,WPL,Mumbai Indians,Delhi Capitals,23.0,1.0,1.0,8.0,25.0,1.0,,1.0
cricket-wpl-2026-01-10-1513684,2026-01-10,2026,1,WPL,Mumbai Indians,Delhi Capitals,18.0,1.0,0.0,6.0,12.0,0.0,,1.0
cricket-wpl-2026-01-14-1513688,2026-01-14,2026,1,WPL,UP Warriorz,Delhi Capitals,,,,,,,1.0,1.0
cricket-wpl-2026-01-17-1513692,2026-01-17,2026,1,WPL,Delhi Capitals,Royal Challengers Bengaluru,14.0,2.0,0.0,6.0,12.0,0.0,,1.0
cricket-wpl-2026-01-24-1513696,2026-01-24,2026,1,WPL,Royal Challengers Bengaluru,Delhi Capitals,,,,,,,1.0,1.0
cricket-wpl-2026-01-27-1513698,2026-01-27,2026,1,WPL,Gujarat Giants,Delhi Capitals,24.0,9.0,0.0,7.0,47.0,0.0,,1.0
cricket-wpl-2026-02-01-1513701,2026-02-01,2026,1,WPL,UP Warriorz,Delhi Capitals,6.0,0.0,1.0,7.0,4.0,0.0,1.0,1.0
