game_id,date,season,week,league,away,home,def_ff,def_pd,def_sacks,def_tackles,gp,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,4.0,4.0,74.0,9.0,1.0,42.0,2.0
