game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
13419689,2026-07-03,2026,5,CFL,SSK,OTT,,,,1.0,19.0
SYNTHETIC_CFL_2026_W6_OTT,2026-07-09,2026,6,CFL,OTT,EDM,,,,1.0,3.0
SYNTHETIC_CFL_2026_W7_OTT,2026-07-19,2026,7,CFL,WPG,OTT,,,,1.0,14.0
SYNTHETIC_CFL_2026_W9_OTT,2026-07-31,2026,9,CFL,MTL,OTT,1.0,0.0,35.0,0.0,1.0
