game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-826-12-1,2026-02-19,2026,1,WCF-WORLD,Switzerland,United States of America,0.0,1.0,1.0,6.0,7.0
curling-wcf-world-2026-826-14-1,2026-02-21,2026,1,WCF-WORLD,Canada,United States of America,1.0,1.0,0.0,10.0,7.0
curling-wcf-world-2026-826-3-3,2026-02-13,2026,1,WCF-WORLD,United States of America,Canada,0.0,1.0,1.0,8.0,9.0
curling-wcf-world-2026-826-6-1,2026-02-15,2026,1,WCF-WORLD,United States of America,China,0.0,1.0,1.0,5.0,6.0
curling-wcf-world-2026-826-9-2,2026-02-17,2026,1,WCF-WORLD,Denmark,United States of America,0.0,1.0,1.0,3.0,10.0
